experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,rebased_NFA,cond_1b
terminal_rule_selected_full_path,137,0,local_loglinear,80,5.2380248955588415,0.023462800348486235,0.6647793432071099,82.56328860611897,0.19732033340076313,0.39324444867013514
terminal_rule_selected_full_path,137,0,local_loglinear,81,5.446188874091061,0.023216371968254556,0.6577972057672123,91.71967123832343,0.19985189452645333,0.3819677695682891
terminal_rule_selected_full_path,137,0,local_loglinear,82,5.669337504941313,0.02296247083545379,0.6506033403378573,102.14965415988598,0.2022971751255215,0.3706444601853233
terminal_rule_selected_full_path,137,0,local_loglinear,83,5.908879910887231,0.022701015036354015,0.6431954260300302,114.06319983168261,0.20465470829821755,0.3592873577707426
terminal_rule_selected_full_path,137,0,local_loglinear,84,6.1663771260008575,0.022431946154157396,0.6355718077011261,127.70970477470706,0.20692310405229983,0.34791020150763136
terminal_rule_selected_full_path,137,0,local_loglinear,85,6.4435599394938725,0.022155231737605346,0.627731565898818,143.38621217930282,0.20910106385167412,0.3365275931707485
terminal_rule_selected_full_path,137,0,local_loglinear,86,6.742348882530734,0.021870867862729033,0.619674589443989,161.4474833672634,0.21118739875523476,0.3251549461830866
terminal_rule_selected_full_path,137,0,local_loglinear,87,7.064876781832993,0.02157888147012576,0.611401641653563,182.31838292419852,0.21318104501966467,0.3138084144424807
terminal_rule_selected_full_path,137,0,local_loglinear,88,7.413514010237494,0.02127933276379371,0.6029144283074883,206.50914123841656,0.21508108452434502,0.3025048103449463
terminal_rule_selected_full_path,137,0,local_loglinear,89,7.790897028474611,0.02097231721396507,0.5942156543956768,234.6342160619441,0.2168867608537513,0.2912615009538006
terminal_rule_selected_full_path,137,0,local_loglinear,90,8.19996036463564,0.020657967531031208,0.585309080045884,267.4356503988386,0.21859750035837944,0.2800962944506798
terminal_rule_selected_full_path,137,0,local_loglinear,91,8.643972813972228,0.02033645507086127,0.5761995603410693,305.81208024423375,0.22021292708880888,0.26902730523674967
terminal_rule_selected_full_path,137,0,local_loglinear,92,9.126578037256634,0.02000799111780826,0.5668930816712338,350.8548332267976,0.22173288275531292,0.2580728125280275
terminal_rule_selected_full_path,137,0,local_loglinear,93,9.651840506983344,0.019672827512625453,0.5573967795243877,403.89297426807525,0.22315744047450617,0.24725110230533673
terminal_rule_selected_full_path,137,0,local_loglinear,94,10.224297168702243,0.019331256981197444,0.5477189478005942,466.549637072602,0.22448692128054692,0.23658030547485
terminal_rule_selected_full_path,137,0,local_loglinear,95,10.84901583667975,0.018983612818938535,0.537869029869925,540.8126485791233,0.22572190601113368,0.2260782277437976
terminal_rule_selected_full_path,137,0,local_loglinear,96,11.531661116775458,0.018630268026506063,0.5278575940843383,629.1232783746859,0.22686324511534164,0.2157621779623543
terminal_rule_selected_full_path,137,0,local_loglinear,97,12.278568778156682,0.018271633940944196,0.5176962949934186,734.4880212561667,0.22791206756380963,0.20564879974274686
