sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,rebased_nfa_current_Y,cum_va_current_Y,cum_va_asset_current_Y,cum_va_liability_current_Y,cum_ca_current_Y,cum_ca_asset_current_Y,cum_ca_liability_current_Y,cum_ca_bond_current_Y,q_us_index,q_row_index,row_equity_asset_current_Y,us_equity_liability_current_Y
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,47,46,0.07591511504798355,-0.042330336366122566,0.010423581387290779,-0.052753917753413336,0.11824545141410613,0.2191289879689144,-0.08421157972513538,-0.016671956829672936,2.0983596673202674,1.0258658538354222,0.26998374293208877,0.16132605534289773
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,48,47,0.08041981840424027,-0.04096572654990793,0.011129114625626923,-0.052094841175534846,0.12138554495414822,0.22075414913043806,-0.08298755610325798,-0.016381048073031892,2.1366152127385494,1.0314691617442138,0.26970088724997726,0.1578682410705033
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,49,48,0.08489511221771821,-0.03958434882310976,0.011828348799814793,-0.051412697622924546,0.12447946104082797,0.22225424631296667,-0.08169950166769423,-0.01607528360444453,2.1761369039715697,1.0373129873456737,0.26942398628140757,0.15440606559291775
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,50,49,0.08933845995309606,-0.038187612489121205,0.012522001611654388,-0.05070961410077558,0.1275260724422173,0.223634064472778,-0.08035186227794493,-0.015756129752615783,2.2169985779492243,1.0434085293869269,0.269153343571431,0.15094296920947725
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,51,50,0.0937475222051607,-0.036776734762691894,0.013210843165553321,-0.0499875779282452,0.1305242569678526,0.2248982433875311,-0.07894898388547278,-0.015425002534205702,2.259279140972117,1.0497679076221837,0.2688892235043377,0.14748218492966056
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,52,51,0.0981201324287112,-0.0353527548854759,0.01389569046768082,-0.04924844535315671,0.13347288731418716,0.22605126786521354,-0.0774951134792236,-0.015083267071802813,2.3030630311690237,1.056404222926918,0.26863185190957367,0.1440267576120516
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,53,52,0.10245427874470946,-0.03391654402221988,0.014577403999907548,-0.048493948022127406,0.13637082276692936,0.22709745859685065,-0.07599440010413748,-0.014732235725783846,2.3484406963013744,1.0633316305577027,0.2683814168196504,0.14057955948531883
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,54,53,0.10674808110294598,-0.032468818833129805,0.01525688287358612,-0.04772570170671591,0.13921689993607578,0.22804096592935152,-0.07445089703407005,-0.014373168959205719,2.395509158488066,1.07056541316001,0.2681380685431562,0.13714330776319442
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,55,54,0.11099977671440137,-0.03101015029092939,0.015935061945049497,-0.046945212235978875,0.14200992700533074,0.22888576419994258,-0.07286856315735622,-0.014007274037255671,2.4443725939727474,1.0781220682243167,0.26790192023383996,0.13372057745705862
gamma,0.5,pi_0p750_gamma_0p50,γ = 0.5,0.75,0.5,105,56,55,0.11520770363706423,-0.029540973289494503,0.016612908906555944,-0.04615388219605043,0.14474867692655877,0.22963564736627326,-0.07125126525390293,-0.01363570518581159,2.495142986592369,1.0860194030011747,0.26767304803636766,0.13031381482614
