sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,bound_status,bubble_share_upper,log10_bubble_share_upper,bubble_share_lower,log10_bubble_share_lower,a_t,dividend_yield_d_over_q,switch_term_raw,switch_contribution_weighted
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,24,23,diagnostic_only_hkt_gate_failed,0.02614687031059093,-1.5825802872243684,0.0032595423411621045,-2.486843373140859,0.07125285945215946,0.030297167767239622,0.7781581420134763,0.040955691684919845
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,25,24,diagnostic_only_hkt_gate_failed,0.027999507157773225,-1.552849612962897,0.003490497257542354,-2.4571126988793877,0.07085501343661303,0.030183718470018068,0.7727546043653035,0.04067129496659496
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,26,25,diagnostic_only_hkt_gate_failed,0.029972095671061447,-1.523282889801824,0.0037364056857548318,-2.427545975718315,0.07045082980114506,0.030072701694858015,0.7671844340194531,0.04037812810628705
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,27,26,diagnostic_only_hkt_gate_failed,0.032071348578330786,-1.4938827779008834,0.003998104453323219,-2.3981458638173745,0.0700402444429738,0.029963798829460896,0.7614524666567444,0.0400764456135129
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,28,27,diagnostic_only_hkt_gate_failed,0.03430425786394192,-1.4646519717341941,0.004276465200669544,-2.368915057650685,0.06962318033360823,0.029856704210240764,0.7555630463439811,0.039766476123367464
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,29,28,diagnostic_only_hkt_gate_failed,0.036678097052719315,-1.4355932046525566,0.004572394665841353,-2.339856290569047,0.06919954946096064,0.029751124679630262,0.7495200708452767,0.03944842478133039
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,30,29,diagnostic_only_hkt_gate_failed,0.03920042241701821,-1.4067092530715928,0.0048868348349880636,-2.310972338988084,0.06876925377762745,0.029646778835458038,0.7433270239012181,0.03912247494216941
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,31,30,diagnostic_only_hkt_gate_failed,0.04187907298416694,-1.37800294022903,0.005220762943288758,-2.2822660261455208,0.06833218628750912,0.029543396313747163,0.7369870095014763,0.03878878997376195
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,32,31,diagnostic_only_hkt_gate_failed,0.044722169206162635,-1.3494771395711194,0.005575191309112691,-2.25374022548761,0.06788823198332444,0.029440717001919907,0.7305027846466855,0.038447514981404536
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,33,32,diagnostic_only_hkt_gate_failed,0.04773811013749281,-1.3211347778953373,0.0059511669821986045,-2.225397863811828,0.06743726847030021,0.02933849035915928,0.7238767841116771,0.03809877811114094
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,34,33,diagnostic_only_hkt_gate_failed,0.05093556898173995,-1.2929788381411507,0.006349771188481955,-2.1972419240576415,0.066979166855118,0.029236474453716566,0.7171111556266264,0.03774269240140143
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,35,34,diagnostic_only_hkt_gate_failed,0.054323486842616016,-1.2650123619251448,0.006772118551081287,-2.1692754478416356,0.06651379239703034,0.02913443534263819,0.7102077840334501,0.037379357054392146
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,36,35,diagnostic_only_hkt_gate_failed,0.057911064508556535,-1.237238451886813,0.007219356066142662,-2.1415015378033035,0.06604100499539568,0.029032146232471353,0.7031683164955614,0.037008858762924327
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,37,36,diagnostic_only_hkt_gate_failed,0.06170775210505433,-1.2096602738117035,0.007692661812870473,-2.113923359728194,0.06556065975849625,0.028929386723956264,0.695994187656259,0.03663127303453998
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,38,37,diagnostic_only_hkt_gate_failed,0.0657232364539714,-1.1822810584522476,0.008193243377703772,-2.0865441443687387,0.06507260776702588,0.028825942148234873,0.6886866467570284,0.036246665618791
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,39,38,diagnostic_only_hkt_gate_failed,0.06996742594194703,-1.155104103217653,0.008722335967969468,-2.0593671891341434,0.0645766964161601,0.028721602801520082,0.6812467786781594,0.03585509361464
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,40,39,diagnostic_only_hkt_gate_failed,0.0744504327281838,-1.1281327736550388,0.00928120019385492,-2.0323958595715297,0.06407276994806688,0.02861616325720567,0.6736755271263624,0.03545660669086121
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,41,40,diagnostic_only_hkt_gate_failed,0.07918255213454044,-1.1013705046034439,0.009871119499119015,-2.0056335905199347,0.06356067027351564,0.028509421799553215,0.6659737210052853,0.03505124847396242
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,42,41,diagnostic_only_hkt_gate_failed,0.08417423903616066,-1.0748208010924154,0.01049339721788159,-1.9790838870089063,0.0630402376162207,0.02840117982675901,0.6581420979997713,0.034639057789461684
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,43,42,diagnostic_only_hkt_gate_failed,0.08943608106838909,-1.0484872390603095,0.011149353234522253,-1.9527503249768001,0.0625113109720896,0.02829124121326009,0.65018132541776,0.034220069758829505
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,44,43,diagnostic_only_hkt_gate_failed,0.09497876852915185,-1.0223734656706263,0.011840320231626546,-1.926636551587117,0.06197372910966911,0.028179411863634284,0.642092027674661,0.03379431724603482
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,45,44,diagnostic_only_hkt_gate_failed,0.10081306079640563,-0.9964831993948537,0.012567639503490814,-1.9007462853113444,0.06142733115625769,0.02806549916145667,0.6338748079012186,0.033361831994801014
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,46,45,diagnostic_only_hkt_gate_failed,0.10694974916204672,-0.9708202296774621,0.013332656322892782,-1.8750833155939528,0.06087195763289298,0.027949311574044736,0.6255302751181161,0.032922646058848246
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,47,46,diagnostic_only_hkt_gate_failed,0.11339961598781001,-0.945388416119104,0.014136714849351157,-1.849651502035595,0.060307451642459695,0.027830658331100284,0.6170590729158282,0.03247679331135941
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,48,47,diagnostic_only_hkt_gate_failed,0.12017339005732447,-0.9201916873304042,0.014981152563187413,-1.824454773246895,0.05973365968225669,0.027709349002398558,0.608461902917304,0.032024310679858135
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,49,48,diagnostic_only_hkt_gate_failed,0.12728169809958584,-0.8952340392825905,0.015867294222305556,-1.7994971251990812,0.05915043287761638,0.027585193221290313,0.5997395534701946,0.031565239656326065
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,50,49,diagnostic_only_hkt_gate_failed,0.13473501249945355,-0.8705195330116591,0.01679644534363581,-1.7747826189281497,0.0585576285605194,0.027458000550669354,0.5908929321871503,0.03109962800985005
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,51,50,diagnostic_only_hkt_gate_failed,0.1425435951736521,-0.8460522918110701,0.0177698852065591,-1.750315377727561,0.05795511151364756,0.02732758026466783,0.5819230937306143,0.030627531248979732
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,52,51,diagnostic_only_hkt_gate_failed,0.15071743775310167,-0.821836497640024,0.0187888593958684,-1.7260995835565147,0.05734275587403205,0.027193741364201905,0.5728312756867723,0.03014901450983015
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,53,52,diagnostic_only_hkt_gate_failed,0.1592661981403976,-0.7978763869031614,0.019854571892845653,-1.7021394728196522,0.05672044664997645,0.02705629250402039,0.5636189287731648,0.029664154145956072
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,54,53,diagnostic_only_hkt_gate_failed,0.1681991336762312,-0.774176245402561,0.02096817674360009,-1.678439331319052,0.05608808171561279,0.026915042102842235,0.55428775264264,0.029173039612770554
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,55,54,diagnostic_only_hkt_gate_failed,0.17752503120736304,-0.7507404023340016,0.022130769341145134,-1.6550034882504925,0.05544557410791058,0.02676979860394376,0.544839734575369,0.02867577550396682
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,56,55,diagnostic_only_hkt_gate_failed,0.18725213435268157,-0.727573223389194,0.023343377358180897,-1.6318363093056847,0.054792854163515044,0.026620370733965972,0.5352771851614319,0.02817248342954907
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,57,56,diagnostic_only_hkt_gate_failed,0.1973880684202992,-0.7046791028104288,0.024606951387048305,-1.6089421887269195,0.05412987201805159,0.026466567935240964,0.5256027775734015,0.02766330408281063
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,58,57,diagnostic_only_hkt_gate_failed,0.2079397634904597,-0.6820624543278117,0.0259223553510282,-1.5863255402443026,0.05345660026264966,0.026308200928737025,0.5158195873443396,0.02714839933391264
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,59,58,diagnostic_only_hkt_gate_failed,0.218913376220631,-0.6597277010116691,0.027290356756344402,-1.56399078692816,0.052773036508117196,0.02614508232643752,0.5059311294519133,0.026627954181679674
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,60,59,diagnostic_only_hkt_gate_failed,0.23031421113651077,-0.6376792638258094,0.028711616880079244,-1.5419423497423004,0.052079206454654706,0.025977027512189173,0.49594139990684477,0.02610217894246554
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,61,60,diagnostic_only_hkt_gate_failed,0.24214664215581166,-0.615921548931351,0.030186680987108108,-1.5201846348478416,0.051375166824975727,0.0258038556086145,0.4858549131108629,0.02557131121636123
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,62,61,diagnostic_only_hkt_gate_failed,0.2544140351232032,-0.594458933871003,0.031715968673087507,-1.4987220197874938,0.05066100796680882,0.025625390447770045,0.47567673286173623,0.025035617519038773
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,63,62,diagnostic_only_hkt_gate_failed,0.2671186724448809,-0.5732957523517663,0.03329976446918869,-1.4775588382682572,0.049936857121602285,0.0254414619238051,0.465412508758146,0.02449539519779718
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,64,63,diagnostic_only_hkt_gate_failed,0.2802616806382422,-0.5524362779978585,0.0349382088102366,-1.4566993639143495,0.049202880776046405,0.02525190721768359,0.45506849760889306,0.023950973558362818
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,65,64,diagnostic_only_hkt_gate_failed,0.2938429619571022,-0.531884706922694,0.03663128951091714,-1.4361477928391846,0.04845928736290756,0.025056572310967713,0.4446515859868566,0.023402715051939846
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,66,65,diagnostic_only_hkt_gate_failed,0.30786113102006013,-0.5116451394472031,0.038378833865691096,-1.4159082253636939,0.04770632915483773,0.024855313441702217,0.43416929854957437,0.022851015713135515
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,67,66,diagnostic_only_hkt_gate_failed,0.32231345750593554,-0.4917215610760812,0.04018050150504632,-1.395984646992572,0.04694430387489772,0.024647998660605634,0.4236297990715493,0.02229630521429209
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,68,67,diagnostic_only_hkt_gate_failed,0.33719581579382873,-0.4721178231010491,0.04203577811748598,-1.3763809090175398,0.04617355540489354,0.024434509290825288,0.41304187616729643,0.021739046114068256
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,69,68,diagnostic_only_hkt_gate_failed,0.35250264251584745,-0.45283762299669783,0.04394397015793229,-1.3571007089131888,0.04539447408617259,0.02421474145377088,0.402414920015632,0.021179732632401707
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,70,69,diagnostic_only_hkt_gate_failed,0.3682269026411401,-0.4338844851373239,0.04590420061966666,-1.3381475710538149,0.04460749574263328,0.02398860735139332,0.3917588794335588,0.02061888839123996
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,71,70,diagnostic_only_hkt_gate_failed,0.3843600647298922,-0.415261742149224,0.0479154059494234,-1.3195248280657148,0.043813099947438844,0.023756036429663698,0.38108420683772753,0.020057063517775153
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,72,71,diagnostic_only_hkt_gate_failed,0.40089208574488877,-0.39697251733703154,0.04997633415395639,-1.3012356032535224,0.04301180724020937,0.023516976304431045,0.3704017877797879,0.019494830935778328
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,73,72,diagnostic_only_hkt_gate_failed,0.4178114056522243,-0.3790197085773177,0.0520855441269484,-1.2832827944938086,0.04220417541019327,0.023271393423941685,0.3597228577387797,0.018932781986251583
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,74,73,diagnostic_only_hkt_gate_failed,0.43510495187379283,-0.3614059740292192,0.05424140620407102,-1.26566905994571,0.041390794955854474,0.023019273444378662,0.3490589087180401,0.01837152151147581
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,75,74,diagnostic_only_hkt_gate_failed,0.45275815351924376,-0.34413371992824726,0.05644210393718031,-1.2483968058447381,0.04057228392696275,0.02276062132034431,0.33842158952575013,0.017811662606618445
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,76,75,diagnostic_only_hkt_gate_failed,0.47075496522964133,-0.3272050906199273,0.05868563706673432,-1.2314681765364182,0.0397492824160319,0.022495461132187318,0.32782260439304683,0.017253821283844586
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,77,76,diagnostic_only_hkt_gate_failed,0.4890779004291696,-0.31062196085179694,0.06096982566704417,-1.2148850467682877,0.03892244703269368,0.022223835701647345,0.31727361528988013,0.01669861133104634
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,78,77,diagnostic_only_hkt_gate_failed,0.5077080738106985,-0.2943859301869769,0.06329231544264409,-1.1986490161034677,0.038092445733452204,0.021945806065801064,0.3067861536853713,0.016146639667651137
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,79,78,diagnostic_only_hkt_gate_failed,0.5266252529122347,-0.2784983192947439,0.06565058415795677,-1.1827614052112345,0.03725995326320068,0.021661450870633873,0.2963715454587691,0.015598502392566809
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,80,79,diagnostic_only_hkt_gate_failed,0.5458079188530968,-0.2629601676597928,0.06804194920883558,-1.1672232535762836,0.03642564771587003,0.02137086584228867,0.28604085559804554,0.01505478187358136
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,81,80,diagnostic_only_hkt_gate_failed,0.5652333363898706,-0.24777223220348232,0.070463576355937,-1.152035318119973,0.03559020832382283,0.021074163395655706,0.27580485363517504,0.014516044928167122
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,82,81,diagnostic_only_hkt_gate_failed,0.5848776335187235,-0.2329349863048718,0.07291248964816872,-1.1371980722213626,0.03475431448244085,0.02077147240875296,0.26567399940006964,0.01398284207368789
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,83,82,diagnostic_only_hkt_gate_failed,0.6047158910757996,-0.21844861860118428,0.07538558259252681,-1.122711704517675,0.03391864626063034,0.02046293831484089,0.25565845096999923,0.013455707945789446
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,84,83,diagnostic_only_hkt_gate_failed,0.6247222426215282,-0.2043130311504629,0.07787963060595435,-1.1085761170669537,0.033083885905721734,0.0201487234129732,0.24576808736222192,0.012935162492748535
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,85,84,diagnostic_only_hkt_gate_failed,0.6448699851188288,-0.19052783643003438,0.08039130481279741,-1.094790922346525,0.03225072059665169,0.01982900759322083,0.23601254706518607,0.012421713003430859
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,86,85,diagnostic_only_hkt_gate_failed,0.6651317002843451,-0.1770923531273804,0.08291718717279119,-1.081355439043871,0.03141984529142371,0.019503989137897297,0.2264012669170017,0.011915856153526416
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,87,86,diagnostic_only_hkt_gate_failed,0.6854793867015324,-0.16400560050449042,0.0854537869506486,-1.0682686864209812,0.030591966085045483,0.019173885823491887,0.21694352496951802,0.011418080261553592
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,88,87,diagnostic_only_hkt_gate_failed,0.7058846019854855,-0.15126629160718175,0.08799755843872732,-1.0555293775236725,0.029767802912559184,0.018838935991864255,0.20764847149320342,0.010928866920694927
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,89,88,diagnostic_only_hkt_gate_failed,0.7263186140286664,-0.13887282563573083,0.09054491981174738,-1.0431359115522216,0.02894809149499058,0.018499399548363594,0.19852514698591256,0.010448691946626986
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,90,89,diagnostic_only_hkt_gate_failed,0.7467525598639818,-0.12682327996200451,0.09309227293110887,-1.0310863658784952,0.028133584133242347,0.018155558777798664,0.1895824817534298,0.009978025355443683
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,91,90,diagnostic_only_hkt_gate_failed,0.7671576101192003,-0.1151154024483564,0.0956360238462417,-1.0193784883648471,0.027325048954549506,0.017807718799744125,0.18082927294130202,0.00951733015480538
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,92,91,diagnostic_only_hkt_gate_failed,0.7875051364662135,-0.1037466048632406,0.09817260366930128,-1.0080096907797313,0.026523267290344064,0.017456207453765353,0.17227413689499535,0.009067059836578711
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,93,92,diagnostic_only_hkt_gate_failed,0.8077668791147726,-0.0927139581882937,0.10069848945540844,-0.9969770441047845,0.025729029196533415,0.017101374509755095,0.16392543904878792,0.00862765468677832
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,94,93,diagnostic_only_hkt_gate_failed,0.8279151108538126,-0.08201419072447502,0.10321022465250179,-0.9862772766409659,0.024943126859967704,0.0167435899634198,0.15579120103441002,0.008199536896547904
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,95,94,diagnostic_only_hkt_gate_failed,0.8479227936902058,-0.07164368996119798,0.10570443862836529,-0.9759067758776888,0.024166345769145052,0.016383241158329467,0.14787898760549595,0.007783104610815584
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,96,95,diagnostic_only_hkt_gate_failed,0.8677637235837296,-0.06159850928483447,0.10817786471369584,-0.9658615952013252,0.0233994533950136,0.016020728375901277,0.140195775363134,0.007378725019112323
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,97,96,diagnostic_only_hkt_gate_failed,0.8874126580355551,-0.0518743808078949,0.11062735610764292,-0.9561374667243857,0.022643184910609584,0.015656458367414743,0.13274780432070185,0.006986726543194841
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,98,97,diagnostic_only_hkt_gate_failed,0.9068454201803386,-0.04246673596536009,0.11304989885422155,-0.946729821881851,0.02189822510285286,0.015290835034384817,0.12554041130089266,0.0066073900684680414
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,99,98,diagnostic_only_hkt_gate_failed,0.9260389712855459,-0.03337073614946373,0.11544262088028143,-0.9376338220659546,0.02116518502281277,0.014924246039299503,0.11857784068675196,0.006240938983513268
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,100,99,diagnostic_only_hkt_gate_failed,0.9449714407710531,-0.02458131667905729,0.11780279573783498,-0.9288444025955481,0.020444570987357837,0.014557043468956445,0.1118630228496263,0.00588752751840139
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,101,100,diagnostic_only_hkt_gate_failed,0.963622098436271,-0.01609324902354346,0.12012783914181259,-0.9203563349400342,0.019736742149582723,0.014189515661784417,0.10539730326816772,0.005547226487798307
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,102,101,diagnostic_only_hkt_gate_failed,0.9819712466818162,-0.007901228700061626,0.12241529553411315,-0.9121643146165525,0.019041850820276443,0.0138218457847907,0.09918009567422897,0.005220005035485741
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,103,102,diagnostic_only_hkt_gate_failed,1.0,0.0,0.12466281059426869,-0.9042630859164907,0.01835975684533002,0.013454050485447162,0.09320842083777414,0.0049057063598828545
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,104,103,diagnostic_only_hkt_gate_failed,,,,,0.017689903471958483,0.013085888685574141,0.08747628094130241,0.004604014786384342
pi,0.95,pi_0p950_gamma_0p25,π = 0.95,0.95,0.25,105,105,104,diagnostic_only_hkt_gate_failed,,,,,0.017031137395913755,0.012716726095206741,0.08197381471343321,0.0043144113007070155
