sweep_kind,sweep_value,case_id,label,pi,gamma,T_max,t,model_t,rebased_nfa_current_Y,cum_va_current_Y,cum_va_asset_current_Y,cum_va_liability_current_Y,cum_ca_current_Y,cum_ca_asset_current_Y,cum_ca_liability_current_Y,cum_ca_bond_current_Y,q_us_index,q_row_index,row_equity_asset_current_Y,us_equity_liability_current_Y
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,13,12,-0.04053240641291296,-0.04520197227292494,-0.012437838990726329,-0.032764133282198606,0.004669565860011959,0.05977505698815159,-0.05405479531474917,-0.001050695813390456,1.2049217298242278,0.9487194721397205,0.2765438111843515,0.22418278372801362
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,14,13,-0.04035128606316742,-0.04738195496259269,-0.012321473786513812,-0.03506048117607887,0.007030668899425267,0.06622115185458181,-0.05774299785152636,-0.0014474851036301744,1.2228289925665012,0.9478703509607174,0.27653152244299906,0.22622707733282355
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,15,14,-0.03972808834244328,-0.0493247054139265,-0.012100198786207716,-0.03722450662771878,0.009596617071483213,0.0727078814074596,-0.06126307514741775,-0.001848189188558625,1.2408093334220462,0.947333666476734,0.27649802064915663,0.22787098521360916
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,16,15,-0.03869369747868034,-0.05103922011182151,-0.01178665924159423,-0.03925256087022727,0.01234552263314119,0.07920450586460591,-0.06461041604558053,-0.002248567185884191,1.258869024911959,0.947082237614038,0.2764463465712245,0.22913407049963794
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,17,16,-0.0372789115150084,-0.05253553079100968,-0.011392578043982896,-0.041142952747026784,0.01525661927600128,0.08568337103217236,-0.06778154483286543,-0.0026452069233056557,1.2770171539623432,0.9470920306457228,0.27637953787839287,0.23003658554709042
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,18,17,-0.035514031371281195,-0.053824421436919644,-0.010928763175785313,-0.04289565826113434,0.018310390065638477,0.0921198521071049,-0.07077405582981619,-0.0030354062116502373,1.2952652081046143,0.9473417790526961,0.27630055995623387,0.23059911276103176
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,19,18,-0.033428536782790313,-0.05491717466634273,-0.010405127297752713,-0.044512047368590026,0.02148863788355243,0.09849224263851372,-0.07358654038805401,-0.003417064366907276,1.3136267232359788,0.9478126547464253,0.27621225103335806,0.23084226378482556
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,20,19,-0.031050833461142777,-0.055825345947197395,-0.009830715803361268,-0.04599463014383613,0.024774512486054622,0.10478160205186467,-0.07621850868320063,-0.003788580882609421,1.3321169733122797,0.9484879876699457,0.2761172790734082,0.23078642981575975
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,21,20,-0.02840806101908601,-0.05656056551547372,-0.009213740944287155,-0.047346824571186566,0.02815250449638772,0.11097157458906286,-0.07867030846604277,-0.004148761626632369,1.3507526924797102,0.9493530282840009,0.27601810923564835,0.2304515776076903
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,22,21,-0.025525959273947303,-0.05713437235968412,-0.008561621670032354,-0.04857275068965176,0.031608413085736864,0.11704819310570778,-0.08094304247054179,-0.004496737549429147,1.3695518435733531,0.9503947419995791,0.2759169820041714,0.22985708937722402
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,23,22,-0.022428782493763653,-0.05755807798990524,-0.007881027299455487,-0.04967705069044974,0.03512929549614156,0.12299967599720991,-0.08303848605844041,-0.004831894442627942,1.388533426515855,0.9516016313578273,0.2758159001999394,0.22902164063702943
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,24,23,-0.01913924994238343,-0.05784265441217661,-0.0071779224990902776,-0.05066473191308632,0.03870340446979323,0.12881622295444184,-0.08495900663569331,-0.005153811848955317,1.4077173090426,0.9529635857026073,0.2757166234469149,0.22796310865141028
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,25,24,-0.015678532419403323,-0.05799864961057802,-0.006457614298286511,-0.051541035312291504,0.04232011719117472,0.13448981689253423,-0.0867074858446395,-0.005462213856720014,1.427124099313383,0.9544717481425651,0.27562066952555564,0.2266985107871798
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,26,25,-0.01206626134309216,-0.0580361212034584,-0.005724797995091045,-0.052311323208367344,0.04596985986036624,0.14001403339133794,-0.08828724585494245,-0.00575692767602926,1.4467750310144907,0.9561184043989852,0.27552932085890475,0.22524396415615275
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,27,26,-0.008320563502649873,-0.05796459336631106,-0.0049836037829999935,-0.052980989583311065,0.04964402986366117,0.1453838630284948,-0.08970198003274298,-0.006037853132090639,1.4666918900859076,0.9578968818819479,0.27544363575715153,0.22361466773884295
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,28,27,-0.004458110747171221,-0.05779302804797794,-0.0042376413436816425,-0.05355538670429629,0.05333491730080673,0.15059554566910746,-0.09095568936023075,-0.006304939008069987,1.4868969564749626,0.9598014643126206,0.275364462641888,0.22182489998706986
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,29,28,-0.0004941807542457512,-0.05752981105502334,-0.003490043281676641,-0.054039767773346695,0.05703563030077756,0.15564641886017178,-0.09205262322317696,-0.0065581653362172445,1.5074129696627467,0.9618273154504793,0.2752924566071939,0.2198880290741728
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,30,29,0.0035572680769379904,-0.0571827513596645,-0.002743506831510195,-0.0544392445281543,0.060740019436602476,0.1605347801855351,-0.09299722738010692,-0.0067975333688256815,1.5282631238876274,0.9639704111834783,0.2752280974047169,0.2178165367295024
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,31,30,0.007683526293799644,-0.056759084069643695,-0.0020003318310944313,-0.054758752238549264,0.06444261036344334,0.1652597615465083,-0.0937940956843155,-0.0070230554987494274,1.549471052982526,0.9662274851951588,0.27517170789974077,0.21562204411899002
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,32,31,0.011873043965134684,-0.05626549049876766,-0.0012624591527690334,-0.05500303134599863,0.06813853446390236,0.16982121876964237,-0.0944479295228645,-0.007234754782875483,1.5710608791549097,0.9685959716612029,0.27512347271281895,0.21331535328560808
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,33,32,0.016115356748237736,-0.05570811290734518,-0.0005315034501167197,-0.05517660945722847,0.07182346965558292,0.1742196302762528,-0.09496350028875708,-0.0074326603319128095,1.5930572241546286,0.9710739658247,0.27508345618587376,0.21090648273499848
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,34,33,0.02040099938664481,-0.055092581584381475,0.00019121410333603956,-0.05528379568771752,0.07549358097102629,0.1784560088603905,-0.09534561855094767,-0.007616809338416521,1.6154852741061259,0.9736601815503912,0.27505161955842283,0.20840471373466163
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,35,34,0.02472142583433351,-0.054424041735074986,0.0009046363663625016,-0.05532867810143749,0.07914546756940852,0.18253182281563524,-0.09559910696943731,-0.007787248276789412,1.6383708432713258,0.9763539169822275,0.27502783690087484,0.20581863513455526
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,36,35,0.029068934187281643,-0.0537071801102242,0.0016079438305026696,-0.05531512394072687,0.08277611429750588,0.18644892556040482,-0.09572877735857377,-0.007944033904325193,1.6617404390056087,0.9791550274355777,0.27501190977686646,0.2031561874443667
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,37,36,0.03343658933585939,-0.05294625655580507,0.002300529200313832,-0.05524678575611891,0.08638284589166448,0.19020949452538802,-0.09573941201165542,-0.008087236622068132,1.685621359090446,0.9820638979213537,0.27500358040946526,0.200424710037417
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,38,37,0.03781815593434266,-0.05214513066942048,0.002981975819820669,-0.05512710648924115,0.08996328660376315,0.19381597596678166,-0.0956357478799884,-0.00821694148303013,1.7100417730974065,0.9850814258695819,0.2750025435110197,0.19763098350483488
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,39,38,0.04220802896936423,-0.051307293275122616,0.0036520363851386926,-0.0549593296602613,0.09351532224448687,0.19727103764948417,-0.09542246421767794,-0.008333251187319365,1.7350308415773565,0.9882090012615201,0.2750084564639115,0.19478127470372417
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,40,39,0.04660117424362873,-0.05043589234192577,0.004310615232793157,-0.05474650757471891,0.0970370665855545,0.20057752602469084,-0.09510417241766905,-0.008436287021467292,1.7606188202471922,0.9914484964807521,0.27502094833972685,0.19188137648340714
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,41,40,0.05099306832257353,-0.049533761981514414,0.004957750921090494,-0.05449151290260489,0.10052683030408795,0.20373842959349908,-0.09468540841405688,-0.008526190875354283,1.7868371973933599,0.9948022541685317,0.27503962734334914,0.18893664852332706
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,42,41,0.0553796484966367,-0.04860344502705567,0.00559360231961994,-0.054197047346675596,0.10398309352369241,0.20675684539256428,-0.09417062667426304,-0.008603125194608869,1.8137188130929403,0.9982730853735302,0.27506408740357285,0.1859520523650828
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,43,42,0.05975726103549468,-0.04764721914097394,0.006218434420430414,-0.05386565356140433,0.10740448017646864,0.20963595070774088,-0.09356419626039988,-0.0086672742708724,1.841298017658082,1.0018642643587712,0.2750939132821219,0.18293218791002688
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,44,43,0.06412261911012383,-0.04666711642753781,0.006832607383839184,-0.053499723811376985,0.11078973553766168,0.21237897696752883,-0.09287039787789698,-0.00871884355197025,1.8696108124602193,1.0055795335611308,0.2751286851037878,0.17988132405176657
pi,0.7,pi_0p700_gamma_0p25,π = 0.7,0.7,0.25,105,45,44,0.06847275708329267,-0.04566494767511435,0.007436564574087701,-0.05310151224920204,0.11413770475840704,0.21498918813059323,-0.09209342280522528,-0.008758060566960985,1.8986950413939707,1.0094231031833085,0.2751679812834356,0.1768034317605982
