survey_date,survey_year,AHP_period,position_side,foreign_group,value_usd_millions,value_usd_billions,share_of_side_total,side_total_usd_millions,side_total_usd_billions,classification,survey_status
2020-06-30,2020,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,666864.0,666.864,0.07274173479368604,9167557.0,9167.557,Economic-function and location-role grouping,Final historical survey
2021-06-30,2021,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,288715.0,288.715,0.0210662899885743,13705071.0,13705.071,Economic-function and location-role grouping,Final historical survey
2021-06-30,2021,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,2492393.0,2492.393,0.1818591819042747,13705071.0,13705.071,Economic-function and location-role grouping,Final historical survey
2021-06-30,2021,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Commodity exporters,640417.0,640.417,0.046728470067758134,13705071.0,13705.071,Economic-function and location-role grouping,Final historical survey
2021-06-30,2021,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),1441241.0,1441.241,0.10516114801594242,13705071.0,13705.071,Economic-function and location-role grouping,Final historical survey
2021-06-30,2021,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,5723290.0,5723.29,0.4176038197832029,13705071.0,13705.071,Economic-function and location-role grouping,Final historical survey
2021-06-30,2021,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,439195.0,439.195,0.03204616743685604,13705071.0,13705.071,Economic-function and location-role grouping,Final historical survey
2021-06-30,2021,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,1540452.0,1540.452,0.11240014736151312,13705071.0,13705.071,Economic-function and location-role grouping,Final historical survey
2021-06-30,2021,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,273270.0,273.27,0.019939334863715772,13705071.0,13705.071,Economic-function and location-role grouping,Final historical survey
2021-06-30,2021,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,866098.0,866.098,0.06319544057816263,13705071.0,13705.071,Economic-function and location-role grouping,Final historical survey
2022-06-30,2022,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,284309.0,284.309,0.023347797340964694,12177123.0,12177.123,Economic-function and location-role grouping,Final historical survey
2022-06-30,2022,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,2327028.0,2327.028,0.19109834071644016,12177123.0,12177.123,Economic-function and location-role grouping,Final historical survey
2022-06-30,2022,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Commodity exporters,586923.0,586.923,0.048198823318118734,12177123.0,12177.123,Economic-function and location-role grouping,Final historical survey
2022-06-30,2022,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),1228762.0,1228.762,0.10090741466600937,12177123.0,12177.123,Economic-function and location-role grouping,Final historical survey
2022-06-30,2022,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,5007072.0,5007.072,0.4111867803256976,12177123.0,12177.123,Economic-function and location-role grouping,Final historical survey
2022-06-30,2022,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,430906.0,430.906,0.03538651945948152,12177123.0,12177.123,Economic-function and location-role grouping,Final historical survey
2022-06-30,2022,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,1311781.0,1311.781,0.10772503488714041,12177123.0,12177.123,Economic-function and location-role grouping,Final historical survey
2022-06-30,2022,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,273010.0,273.01,0.0224199098588394,12177123.0,12177.123,Economic-function and location-role grouping,Final historical survey
2022-06-30,2022,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,727332.0,727.332,0.05972937942730808,12177123.0,12177.123,Economic-function and location-role grouping,Final historical survey
2023-06-30,2023,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,292566.0,292.566,0.02132558195135861,13719016.0,13719.016,Economic-function and location-role grouping,Final historical survey
2023-06-30,2023,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,2591876.0,2591.876,0.18892579467798565,13719016.0,13719.016,Economic-function and location-role grouping,Final historical survey
2023-06-30,2023,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Commodity exporters,654474.0,654.474,0.0477056080406933,13719016.0,13719.016,Economic-function and location-role grouping,Final historical survey
2023-06-30,2023,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),1489787.0,1489.787,0.10859284660065999,13719016.0,13719.016,Economic-function and location-role grouping,Final historical survey
2023-06-30,2023,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,5588206.0,5588.206,0.4073328582749667,13719016.0,13719.016,Economic-function and location-role grouping,Final historical survey
2023-06-30,2023,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,498832.0,498.832,0.03636062528099683,13719016.0,13719.016,Economic-function and location-role grouping,Final historical survey
2023-06-30,2023,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,1456902.0,1456.902,0.10619580879561624,13719016.0,13719.016,Economic-function and location-role grouping,Final historical survey
2023-06-30,2023,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,309363.0,309.363,0.022549940899551396,13719016.0,13719.016,Economic-function and location-role grouping,Final historical survey
2023-06-30,2023,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,837010.0,837.01,0.06101093547817132,13719016.0,13719.016,Economic-function and location-role grouping,Final historical survey
2024-06-30,2024,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,All other foreign,427672.0,427.672,0.025338681920718444,16878226.0,16878.226,Economic-function and location-role grouping,Final historical survey
2024-06-30,2024,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,3256611.0,3256.611,0.19294746971630786,16878226.0,16878.226,Economic-function and location-role grouping,Final historical survey
2024-06-30,2024,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Commodity exporters,811769.0,811.769,0.048095635169241126,16878226.0,16878.226,Economic-function and location-role grouping,Final historical survey
2024-06-30,2024,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),1898673.0,1898.673,0.11249245033216168,16878226.0,16878.226,Economic-function and location-role grouping,Final historical survey
2024-06-30,2024,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,6772631.0,6772.631,0.40126438643492507,16878226.0,16878.226,Economic-function and location-role grouping,Final historical survey
2024-06-30,2024,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,631641.0,631.641,0.03742342352804139,16878226.0,16878.226,Economic-function and location-role grouping,Final historical survey
2024-06-30,2024,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,United Kingdom,1742590.0,1742.59,0.10324485523537841,16878226.0,16878.226,Economic-function and location-role grouping,Final historical survey
2024-06-30,2024,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Mainland China,361818.0,361.818,0.021436968553448687,16878226.0,16878.226,Economic-function and location-role grouping,Final historical survey
2024-06-30,2024,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Japan,974821.0,974.821,0.057756129109777295,16878226.0,16878.226,Economic-function and location-role grouping,Final historical survey
2025-06-30,2025,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,All other foreign,509387.0,509.387,0.025649132464181185,19859814.0,19859.814,Economic-function and location-role grouping,Final historical survey
2025-06-30,2025,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Canada & other advanced,3826706.0,3826.706,0.19268589323142704,19859814.0,19859.814,Economic-function and location-role grouping,Final historical survey
2025-06-30,2025,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Commodity exporters,893495.0,893.495,0.044990099101633076,19859814.0,19859.814,Economic-function and location-role grouping,Final historical survey
2025-06-30,2025,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Core EU-27 (identifiable),2197748.0,2197.748,0.11066307066118544,19859814.0,19859.814,Economic-function and location-role grouping,Final historical survey
2025-06-30,2025,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Financial/offshore centres,8098012.0,8098.012,0.40775870307748097,19859814.0,19859.814,Economic-function and location-role grouping,Final historical survey
2025-06-30,2025,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Other East Asian exporters,764116.0,764.116,0.038475486225601103,19859814.0,19859.814,Economic-function and location-role grouping,Final historical survey
2025-06-30,2025,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,United Kingdom,2057155.0,2057.155,0.10358379992884123,19859814.0,19859.814,Economic-function and location-role grouping,Final historical survey
2025-06-30,2025,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Mainland China,344470.0,344.47,0.017345076847144692,19859814.0,19859.814,Economic-function and location-role grouping,Final historical survey
2025-06-30,2025,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Japan,1168725.0,1168.725,0.05884873846250524,19859814.0,19859.814,Economic-function and location-role grouping,Final historical survey
