survey_date,survey_year,AHP_period,position_side,foreign_group,value_usd_millions,value_usd_billions,share_of_side_total,side_total_usd_millions,side_total_usd_billions,classification,survey_status
2022-06-30,2022,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Singapore,323285.0,323.285,0.026548553381615676,12177123.0,12177.123,Stable panel of separately reported economies,Final historical survey
2022-06-30,2022,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Taiwan,100007.0,100.007,0.00821269523187045,12177123.0,12177.123,Stable panel of separately reported economies,Final historical survey
2022-06-30,2022,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Hong Kong,141990.0,141.99,0.011660389732451582,12177123.0,12177.123,Stable panel of separately reported economies,Final historical survey
2022-06-30,2022,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada,1340956.0,1340.956,0.1101209210090101,12177123.0,12177.123,Stable panel of separately reported economies,Final historical survey
2022-06-30,2022,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,1311781.0,1311.781,0.10772503488714041,12177123.0,12177.123,Stable panel of separately reported economies,Final historical survey
2022-06-30,2022,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,273010.0,273.01,0.0224199098588394,12177123.0,12177.123,Stable panel of separately reported economies,Final historical survey
2022-06-30,2022,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,727332.0,727.332,0.05972937942730808,12177123.0,12177.123,Stable panel of separately reported economies,Final historical survey
2023-06-30,2023,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,All other foreign,8582829.0,8582.829,0.6256154960384914,13719016.0,13719.016,Stable panel of separately reported economies,Final historical survey
2023-06-30,2023,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,South Korea,386939.0,386.939,0.02820457385573426,13719016.0,13719.016,Stable panel of separately reported economies,Final historical survey
2023-06-30,2023,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Singapore,408083.0,408.083,0.02974579226381834,13719016.0,13719.016,Stable panel of separately reported economies,Final historical survey
2023-06-30,2023,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Taiwan,111893.0,111.893,0.00815605142526257,13719016.0,13719.016,Stable panel of separately reported economies,Final historical survey
2023-06-30,2023,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Hong Kong,167598.0,167.598,0.01221647383456656,13719016.0,13719.016,Stable panel of separately reported economies,Final historical survey
2023-06-30,2023,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Canada,1458399.0,1458.399,0.10630492740878791,13719016.0,13719.016,Stable panel of separately reported economies,Final historical survey
2023-06-30,2023,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,United Kingdom,1456902.0,1456.902,0.10619580879561624,13719016.0,13719.016,Stable panel of separately reported economies,Final historical survey
2023-06-30,2023,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Mainland China,309363.0,309.363,0.022549940899551396,13719016.0,13719.016,Stable panel of separately reported economies,Final historical survey
2023-06-30,2023,2008Q1-2023Q3,U.S. portfolio equity liabilities to foreigners,Japan,837010.0,837.01,0.06101093547817132,13719016.0,13719.016,Stable panel of separately reported economies,Final historical survey
2024-06-30,2024,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,All other foreign,10618480.0,10618.48,0.6291229895843319,16878226.0,16878.226,Stable panel of separately reported economies,Final historical survey
2024-06-30,2024,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,South Korea,485827.0,485.827,0.02878424545328401,16878226.0,16878.226,Stable panel of separately reported economies,Final historical survey
2024-06-30,2024,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Singapore,565963.0,565.963,0.03353213779694619,16878226.0,16878.226,Stable panel of separately reported economies,Final historical survey
2024-06-30,2024,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Taiwan,145814.0,145.814,0.008639178074757383,16878226.0,16878.226,Stable panel of separately reported economies,Final historical survey
2024-06-30,2024,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Hong Kong,216601.0,216.601,0.012833161494578874,16878226.0,16878.226,Stable panel of separately reported economies,Final historical survey
2024-06-30,2024,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Canada,1766312.0,1766.312,0.10465033469749724,16878226.0,16878.226,Stable panel of separately reported economies,Final historical survey
2024-06-30,2024,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,United Kingdom,1742590.0,1742.59,0.10324485523537841,16878226.0,16878.226,Stable panel of separately reported economies,Final historical survey
2024-06-30,2024,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Mainland China,361818.0,361.818,0.021436968553448687,16878226.0,16878.226,Stable panel of separately reported economies,Final historical survey
2024-06-30,2024,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Japan,974821.0,974.821,0.057756129109777295,16878226.0,16878.226,Stable panel of separately reported economies,Final historical survey
2025-06-30,2025,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,All other foreign,12438204.0,12438.204,0.626300125469453,19859814.0,19859.814,Stable panel of separately reported economies,Final historical survey
2025-06-30,2025,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,South Korea,591938.0,591.938,0.029805817919543457,19859814.0,19859.814,Stable panel of separately reported economies,Final historical survey
2025-06-30,2025,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Singapore,758799.0,758.799,0.03820775964971273,19859814.0,19859.814,Stable panel of separately reported economies,Final historical survey
2025-06-30,2025,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Taiwan,172178.0,172.178,0.00866966830605765,19859814.0,19859.814,Stable panel of separately reported economies,Final historical survey
2025-06-30,2025,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Hong Kong,263097.0,263.097,0.0132477071537528,19859814.0,19859.814,Stable panel of separately reported economies,Final historical survey
2025-06-30,2025,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Canada,2065248.0,2065.248,0.10399130626298916,19859814.0,19859.814,Stable panel of separately reported economies,Final historical survey
2025-06-30,2025,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,United Kingdom,2057155.0,2057.155,0.10358379992884123,19859814.0,19859.814,Stable panel of separately reported economies,Final historical survey
2025-06-30,2025,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Mainland China,344470.0,344.47,0.017345076847144692,19859814.0,19859.814,Stable panel of separately reported economies,Final historical survey
2025-06-30,2025,Post-AHP 2023Q4-present,U.S. portfolio equity liabilities to foreigners,Japan,1168725.0,1168.725,0.05884873846250524,19859814.0,19859.814,Stable panel of separately reported economies,Final historical survey
