T_report,n_buffer,terminal_rule,solved_t,is_reported_period,periods_to_extended_end,e_W_over_e_US,Y_W_over_Y_US,Q_W_over_Q_US,Q_US_over_beta_e_US,abs_US_funding_gap,omega_times_one_minus_theta,omega_star_S_star_over_beta_e_US,omega_US,theta_US,omega_star,S_star_over_beta_e_US,phi_US,hkt_scalar_phi_US_same_state,abs_log_phi_US_vs_HKT_scalar,phi_W,q_US,q_W,residual_norm
55,0,local_loglinear,48,true,7,0.013362294121295065,0.009297054969490086,0.09275565679595194,0.9274065621636295,0.07259343783637051,0.9215668642309716,0.005839701518783232,0.9205602932076831,-0.0010934330219491562,0.47341228017522824,0.012335340174576232,0.2457361802999842,0.23605277205120223,0.04020313223953775,0.20022737967341636,7.610263763188738,0.4923038987967108,4.40730782325934e-9
55,0,local_loglinear,49,true,6,0.011809948134920159,0.008003001941072826,0.08412836345950077,0.9333476842354514,0.06665231576454855,0.9280341004112184,0.005313587723386548,0.9271922071278196,-0.0009080029760028959,0.48478538601822196,0.010960701119787515,0.23663500965552114,0.22807773899390604,0.03683237906118331,0.19322714908239333,8.228641492614509,0.4791870021774009,4.718253507754387e-9
55,0,local_loglinear,50,true,5,0.010427531477435935,0.00687489612518147,0.07616376697379225,0.9389643413996935,0.061035658600306464,0.9341419823589703,0.004822363260272746,0.933438180145572,-0.0007539891000478676,0.4958513813511058,0.009725420643444964,0.2278220094551199,0.22028111695306962,0.03366012880862579,0.18645805930143758,8.90076039959568,0.46591734442957794,5.03234377657278e-9
55,0,local_loglinear,51,true,4,0.009198248037647202,0.005893940433036784,0.06883235576220496,0.9442491122003853,0.05575088779961468,0.9398833259850674,0.004365790761038755,0.9392951869239639,-0.0006261493397294867,0.5065979478231064,0.008617861125965713,0.2192933287542515,0.21266588142067971,0.030687932033263143,0.17990956581762915,9.63125539962953,0.45254324289681847,5.348432647637914e-9
55,0,local_loglinear,52,true,3,0.008106674783191681,0.0050430234239436916,0.06210265116844757,0.9491992111608835,0.05080078883911654,0.9452559704245913,0.0039432456123616455,0.9447646109551213,-0.0005200866583827446,0.5170167898716271,0.0076269198401481995,0.2110441690151691,0.20523436473731543,0.027914874639401788,0.17357069445944856,10.425193121014146,0.43911326404337747,5.665408222583723e-9
55,0,local_loglinear,53,true,2,0.0071386958154493465,0.004306649208892719,0.05594182171407976,0.9538159989333453,0.046184001066654656,0.9502622272192202,0.0035537769231468183,0.9498517759491396,-0.000432121390382708,0.5271031315252245,0.00674209032464599,0.203068989054202,0.19798828523320688,0.025337905408997496,0.1674302119838244,11.288115039772576,0.42567537362130414,5.9822053835806695e-9
55,0,local_loglinear,54,true,1,0.006281430893207367,0.0036708539032787213,0.05031624250480061,0.9581044569940133,0.041895543005986746,0.9549082946527523,0.003196167884315194,0.9545654332264017,-0.0003591806432710395,0.5368551720809728,0.005953501149902534,0.19536168627905728,0.1909287795911741,0.022952165187345663,0.16147677961656867,12.226084415556533,0.41227617514400905,6.2978191928261775e-9
55,0,local_loglinear,55,true,0,0.005523160729594069,0.003123112520250937,0.04519199534305069,0.9620726475716503,0.03792735242834966,0.9592034919202088,0.0028691615281409657,0.9589170315626004,-0.0002987332044167398,0.5463086282742889,0.005251905936767351,0.18791575381348358,0.18405643746876754,0.02075130842957007,0.15569908710806876,13.245737346583514,0.39896025656433803,5.463753654090315e-7
56,0,local_loglinear,49,true,7,0.011802972110379959,0.008004307633578669,0.08399992138119343,0.9334518090651795,0.06654819093482045,0.9281374899476786,0.0053143224213946585,0.9272960953695307,-0.0009073634434022884,0.4851344134780521,0.01095432992125817,0.23661873834471236,0.2280755940874692,0.03677301980398684,0.19340670455751832,8.22974058611445,0.4786475251153283,4.0517972876830586e-9
56,0,local_loglinear,50,true,6,0.010420161203588298,0.006876326678196036,0.0760301622124583,0.9390740447682566,0.06092595523174338,0.9342511683238541,0.004822880029484415,0.9335478749051287,-0.0007533554921292997,0.49625013398485907,0.009718647309486801,0.2278055281804775,0.2202788915077849,0.03359788622642412,0.18666188195993946,8.902012644225406,0.4653077514480999,4.327044789896206e-9
56,0,local_loglinear,51,true,5,0.009190492069152126,0.005895489570217333,0.06869391310835628,0.9443641412191791,0.05563585878082089,0.9399980675775,0.004366077513289577,0.939410443444855,-0.0006255243772788847,0.50705306264312,0.008610691533013302,0.21927671005149407,0.21266358251874573,0.03062295615993671,0.18014034864658648,9.632676473682006,0.4518570511183035,4.604160269957211e-9
56,0,local_loglinear,52,true,4,0.008098544401708402,0.005044683756520034,0.06195971694041887,0.9493192753057184,0.05068072469428164,0.9453759860941618,0.003943293373608381,0.9448851441202153,-0.0005194726332623326,0.5175358302192512,0.007619363034126211,0.2110274834005756,0.20523199988212049,0.027847332094043997,0.1738313747066922,10.42679969505202,0.43834365681966186,4.882164387679748e-9
56,0,local_loglinear,53,true,3,0.007130204772805303,0.004308412449083578,0.05579475820457027,0.9539407763532789,0.046059223646721104,0.9503872010731115,0.003553579735160181,0.9499772667037414,-0.0004315201886805324,0.5276947182804476,0.006734158239710867,0.20305230408013247,0.19798586223321435,0.02526797613877152,0.16772399156295859,11.289924823619314,0.4248151868407412,5.160115101336705e-9
56,0,local_loglinear,54,true,2,0.006272595109762613,0.0036727110775947734,0.050165422603829196,0.9582336010522272,0.04176639894777279,0.9550378831712268,0.003195722630066934,0.9546955352955538,-0.0003585937746813869,0.5375291296366368,0.0059452082759258165,0.19534506574937643,0.19092630644683328,0.022880039194774104,0.16180714730583515,12.22811621614527,0.41131787897229377,5.437125644289501e-9
56,0,local_loglinear,55,true,1,0.005513997962515033,0.003125054175252677,0.045037797463245835,0.9622057933773077,0.037794206622692283,0.9593374986604962,0.0028682997597798588,0.9590515750212298,-0.00029813166122995304,0.547041030908685,0.0052432991269692345,0.1878992571635413,0.1840539222650241,0.020677182586294585,0.15606984258518541,13.248011137808904,0.39789593239686577,5.71237074130805e-9
56,0,local_loglinear,56,true,0,0.00484378044225689,0.002654256203227227,0.04037811066236561,0.9658679478842104,0.034132052115789624,0.963298066970872,0.0025698862488040893,0.9630592035252435,-0.00024802571301323046,0.5562701175248933,0.004619853139404142,0.18070809587802472,0.17736878834266756,0.01865188450882438,0.15050124532660156,14.356875314498621,0.384590970629837,5.546935906285936e-7
57,0,local_loglinear,50,true,7,0.010414194445549774,0.006877485564998714,0.07592199037663698,0.939162885344412,0.060837114655588054,0.9343395866161595,0.0048233019551865985,0.9336367052265861,-0.000752842498199329,0.496573724555617,0.009713163860014872,0.22779218260979173,0.22027708873880458,0.033547485400427624,0.18682729953334687,8.903026836792188,0.46481391671606404,3.89354654257618e-9
57,0,local_loglinear,51,true,6,0.009184213883224795,0.005896744501480824,0.06858183488347348,0.9444572869957721,0.05554271300422786,0.940090976687678,0.004366313790837067,0.939503769487814,-0.000625018460739158,0.5074224994198483,0.00860488802886984,0.21926325427079849,0.2126617202962901,0.030570346588232544,0.18032769312170266,9.633827320829633,0.4513011850164682,4.140073703644745e-9
57,0,local_loglinear,52,true,5,0.008091964095878692,0.005046028747098009,0.061844014397647154,0.9494164894885404,0.050583510511459595,0.9454731563751525,0.003943336855420556,0.9449827333406114,-0.0005189756566316253,0.5179573015912855,0.007613246967087261,0.21101397461236399,0.2052300842907529,0.027792649518745938,0.17404304950367397,10.428100667769359,0.43772024484621685,4.387462508882122e-9
57,0,local_loglinear,53,true,4,0.007123333670707009,0.004309840787787703,0.055675726421105805,0.9540417966840222,0.045958203315977775,0.9504883749593322,0.003553425728230222,0.9500788589673905,-0.0004310336853373011,0.5281752884866356,0.00672773945636825,0.20303879707900074,0.19798389960436646,0.025211367137899954,0.16796262082052688,11.291390227347701,0.42411843457813503,4.6348656226793005e-9
57,0,local_loglinear,54,true,3,0.006265446306178166,0.003674215500402387,0.05004336530373605,0.9583381451148923,0.04166185488510765,0.9551427806272258,0.003195368753707465,0.9548008483283211,-0.00035811897266667847,0.5380768626440664,0.005938498708169091,0.19533161228578697,0.1909243032670988,0.02282165852786977,0.16207559543876404,12.229761236379026,0.4105416974823145,4.881482489768617e-9
57,0,local_loglinear,55,true,2,0.005506586054505889,0.0031266270323773993,0.04491302290455102,0.9623135638966851,0.0376864361033149,0.9594458226689582,0.0028677457560956324,0.959160309889195,-0.00029766951032017395,0.5476651286559322,0.005236312494705645,0.18788590544116557,0.1840518850890006,0.020617190610611402,0.1563712357010416,13.249851895231915,0.39703391974992897,5.126571530287319e-9
57,0,local_loglinear,56,true,1,0.004836121247581898,0.0026558896152793247,0.04025092784962612,0.9659786378469322,0.034021362153067836,0.9634096606482481,0.0025689819881147906,0.9631712245225735,-0.00024755320715971605,0.5569453673464682,0.00461262834513652,0.18069489018247567,0.17736672371202267,0.018590444734807754,0.15083899459017056,14.358928930392292,0.38363638949237516,5.369459518751341e-9
57,0,local_loglinear,57,true,0,0.004244428573831482,0.00225205537431786,0.03602382251020435,0.9693459897317744,0.030654010268225562,0.9670484602157627,0.0022975345642149473,0.9668492727927027,-0.00020601703767609414,0.5659609958979965,0.004059528096224202,0.17375162002156633,0.17086842335792946,0.016733001992808028,0.14546861158701652,15.56494806559227,0.3703873790159401,5.636713050205693e-7
58,0,local_loglinear,51,true,7,0.009179185013658202,0.005897750321652134,0.06849205063927956,0.944531919252175,0.055468080747825055,0.9401654167173268,0.0043665057493459175,0.9395785435585944,-0.0006246131978595383,0.507719093012416,0.008600239402931292,0.21925247378298077,0.21266022773924165,0.030528196991163492,0.1804781030826703,9.634749508084687,0.45085566304465463,3.803347102731341e-9
58,0,local_loglinear,52,true,6,0.008086693845380351,0.005047106738917325,0.061751334464848,0.9494943758035923,0.050505624196407695,0.9455510044372598,0.003943374813239445,0.945060917004817,-0.0005185776108445848,0.5182957630496037,0.0076083485422242265,0.21100315241379008,0.20522854899736426,0.02774884242745146,0.1742130322404111,10.42914308731902,0.43722060274217217,4.023944713193832e-9
58,0,local_loglinear,53,true,5,0.0071178312338018275,0.004310985573833033,0.05558038833058075,0.9541227258672735,0.045877274132726464,0.950569423537361,0.0035533060111433605,0.950160242645091,-0.00043064408918110775,0.5285613323246132,0.006722599240311276,0.203027977133697,0.19798232665311816,0.025166020555302815,0.1681542993372385,11.29256431852747,0.4235600340099023,4.244651959306625e-9
58,0,local_loglinear,54,true,4,0.006259722306372207,0.003675421261889282,0.04994561355714734,0.9584218897683092,0.04157811023169078,0.955226804136745,0.003195089547938719,0.954885204636434,-0.00035773881368398496,0.5385170208857638,0.005933126389734851,0.19532083611304646,0.19092269786059657,0.02277489703759139,0.16229129049382812,12.23107913826475,0.4099196651876832,4.46473784456826e-9
58,0,local_loglinear,55,true,3,0.005500652328714597,0.003127887643320832,0.04481310567670339,0.9623998846659044,0.037600115334095574,0.959532581861411,0.0028673069557941583,0.9592473980389764,-0.00029729955277194763,0.5481668663867141,0.005230719205438742,0.18787521171242408,0.18405025248406426,0.020569143304361104,0.15661348426199856,13.251326489893332,0.39634313286134115,4.683528030913819e-9
58,0,local_loglinear,56,true,2,0.004829990620408735,0.002657198767891743,0.04014909395273563,0.9660672875295602,0.03393271247043983,0.9634989068978408,0.002568385016750071,0.9632607945943804,-0.0002471940151583688,0.5575172121847959,0.004606826409332002,0.1806843144236675,0.1773650691547729,0.018541243251891437,0.151110570157247,14.360573894235255,0.3828714577131761,4.900404136542734e-9
58,0,local_loglinear,57,true,1,0.004238114630295632,0.0022534066928541793,0.035920318665165554,0.9694367171320329,0.030563282867967057,0.9671400770635219,0.002296644685176003,0.9669412253628185,-0.00020565024583455214,0.5665761987404153,0.004053549531875486,0.17374119441531827,0.17086675202488066,0.01668277871447943,0.14577254651547042,15.566777929239578,0.3695426236554425,5.114822267230614e-9
58,0,local_loglinear,58,true,0,0.0037163353213407985,0.0019076988431254585,0.032094347476524406,0.9725223473385533,0.02747765266144675,0.9704718828857951,0.0020504692981297154,0.970305754460342,-0.00017121244998236537,0.5753907101972768,0.0035636121018128657,0.1670388324472153,0.16455446761188036,0.014984689506785998,0.14058979748018371,16.878650090509712,0.35639128013085464,5.729068855183181e-7
59,0,local_loglinear,52,true,7,0.008082525406353592,0.005047959869493683,0.06167802239260348,0.9495559961383584,0.050444003861641606,0.9456125922903198,0.00394340683002799,0.9451227703409885,-0.0005182627746389746,0.5185640355727744,0.007604474200900456,0.21099459094434408,0.2052273340705632,0.027714186415704223,0.17434776319768686,10.42996786146489,0.4368251976934292,3.4919188570334242e-9
59,0,local_loglinear,53,true,6,0.007113479598649728,0.004311891557739956,0.055504979017905326,0.9541867494501229,0.04581325054987706,0.9506335390111009,0.003553213630738308,0.9502246231717089,-0.0004303359746953441,0.5288673978380256,0.006718534069718811,0.20301941796331113,0.19798108194839115,0.02513014904426436,0.1683062585881751,11.293493222105827,0.4231181422710413,3.6909657201749207e-9
59,0,local_loglinear,54,true,5,0.006255195963741588,0.0036763754965067714,0.04986830117759196,0.9584881359779741,0.04151186402202589,0.9552932679851366,0.0031948713950260494,0.9549519316812153,-0.0003574382045810401,0.5388660925647494,0.005928878137089611,0.1953123121263742,0.19092142749759766,0.02273790896643546,0.16246233054345988,12.232121757898202,0.40942743446709534,3.889246966426677e-9
59,0,local_loglinear,55,true,4,0.005495960733446158,0.0031288852841390258,0.044734087335558295,0.9624681633892507,0.037531836610749325,0.95960120399078,0.0028669630109450853,0.9593162802867486,-0.00029700705584417614,0.5485649092280025,0.0052262967658280824,0.18786675353710547,0.1840489606251734,0.020531141193627978,0.156805632854329,13.25249299606759,0.39579651412169464,4.0861799131698705e-9
59,0,local_loglinear,56,true,3,0.00482514401489557,0.002658234827905985,0.0400685672845524,0.9661374024152322,0.03386259758476784,0.9635694897622744,0.002567916474653331,0.963331633472884,-0.00024691007865381456,0.5579710493798039,0.004602239627858151,0.18067595019472998,0.1773637599536947,0.018502331651216064,0.15132604738980424,14.361875081246605,0.382266191154002,4.281233933766331e-9
59,0,local_loglinear,57,true,2,0.0042331238646604544,0.0022544761328039706,0.035838479674985595,0.9695084686427095,0.030491531357290547,0.9672124188708253,0.002296053800928925,0.9670138182356944,-0.00020537517808509153,0.5670936313579513,0.004048809004309993,0.17373294961868854,0.1708654295800024,0.016643062773235462,0.1460137837838739,15.568225261791602,0.3688742222183891,4.473942743605066e-9
59,0,local_loglinear,58,true,1,0.003711211678309971,0.0019087966511489494,0.03201138864641088,0.9725955355358639,0.027404464464136136,0.9705459052919013,0.002049634477748791,0.9703800367587854,-0.00017093151840787797,0.5759432360339122,0.0035587438995951784,0.16703072983553982,0.16455313592492865,0.01494427369146134,0.14085945841296973,16.88025575722673,0.3556550105738482,4.663907945071483e-9
59,0,local_loglinear,59,true,0,0.0032515797352994117,0.0016134182916781815,0.028555941884828538,0.9754138880513925,0.024586111948607492,0.9735868861442554,0.0018270063423922692,0.9734482948629537,-0.0001423714870455555,0.5845699615616725,0.0031253852618623114,0.1605622717904659,0.15842564417763177,0.01339649221876571,0.13585415412243282,18.30750554106044,0.3426394206925695,5.816719713944581e-7
60,0,local_loglinear,53,true,7,0.007110090261976785,0.004312597558405951,0.05544623905994731,0.9542366271488922,0.045763372851107764,0.9506834869218129,0.003553143082458269,0.9502747775458369,-0.00043009599500427203,0.5291062472869473,0.006715367850365433,0.20301275016366865,0.19798011195591098,0.02510220477491165,0.16842484018335546,11.294216942475135,0.4227738009714497,3.3004994232774855e-9
60,0,local_loglinear,54,true,6,0.006251670874253414,0.003677119097110387,0.04980808255881808,0.958539742333255,0.04146025766674499,0.9553450422661426,0.0031947031105718986,0.9550039109569187,-0.00035720409655918086,0.5391385666857035,0.005925569617864649,0.19530567207950342,0.19092043752921029,0.022709096542910645,0.1625958270386487,12.232934037277523,0.4090438766635465,3.4776446959148187e-9
60,0,local_loglinear,55,true,5,0.0054923073122422296,0.0031296627113582983,0.044672544083890695,0.9625213498278853,0.037478650172114714,0.959654656044402,0.0028666970148439105,0.9593699349129061,-0.0002967792935074769,0.5488756916691431,0.005222852930735959,0.1878601651246263,0.1840479539258359,0.02050154072715804,0.1569556367622978,13.253401745261964,0.3953705876613048,3.6535765195434297e-9
60,0,local_loglinear,56,true,4,0.004821370300470247,0.0026590421982642075,0.04000585385572883,0.9661920154859527,0.03380798451404732,0.9636244651642714,0.0025675537399806312,0.9633868082240029,-0.0002466890123880006,0.5583255032813628,0.004598668205000009,0.18066943535382216,0.1773627397614711,0.018472024842215662,0.15149430432047845,14.362888694233053,0.3817945801794096,3.827821493788758e-9
60,0,local_loglinear,57,true,3,0.004229238372801447,0.002255309523076428,0.03577474927078103,0.9695643523956888,0.030435647604311167,0.9672687598699812,0.002295596129261551,0.9670703547013834,-0.00020516104917613637,0.567497895740601,0.004045118310554672,0.17372652822018153,0.17086439908970302,0.01661213179724008,0.14620220800696146,15.569352651544692,0.3683534343731508,3.99996461813672e-9
60,0,local_loglinear,58,true,2,0.0037072232656976335,0.0019096521605140547,0.031946791740101975,0.9726525336934366,0.027347466306563373,0.9706034531040597,0.002049084375843793,0.9704377756259296,-0.00017072447331635367,0.5764043347461647,0.003554942689225547,0.1670244196184049,0.16455209825588218,0.014912800199666565,0.1410701501660549,16.88150639685469,0.35508136231999754,4.1696510676755335e-9
60,0,local_loglinear,59,true,1,0.0032474974705320203,0.0016142920950475601,0.028490624960975316,0.9754718459352194,0.024528154064780594,0.9736455962578673,0.0018262536438028016,0.9735072027979381,-0.00014215966716154177,0.5850574587230777,0.003121494507203972,0.16055608834618657,0.1584246023458245,0.013364556464402488,0.1360894188467449,18.308889510409056,0.3420090207963515,4.336594616768685e-9
60,0,local_loglinear,60,true,0,0.002843024558222678,0.001362388121071391,0.025376178250103514,0.9780382891133445,0.02196171088665555,0.9764128446252952,0.0016254486310269196,0.9762971867920149,-0.00011846580615514187,0.5935103369390791,0.002738703152854714,0.15431457223883271,0.15248031083316238,0.011957717440048699,0.13125183197584173,19.86194666965603,0.32916342771701657,5.889135146512191e-7
65,0,local_loglinear,58,true,7,0.0036984788695694454,0.0019115307474539317,0.03180510717300113,0.9727775808467888,0.02722241915321122,0.9707296965481341,0.0020478864928075774,0.9705644379368168,-0.00017027062280238972,0.5774210523822184,0.0035466086391529733,0.1670105760625409,0.16454982027890486,0.014843756936053554,0.1415344900336999,16.88425059518908,0.35382208426846334,2.4124132984563926e-9
65,0,local_loglinear,59,true,6,0.003238549131197539,0.0016162109056733428,0.02834737981733659,0.9755989830894997,0.02440101691050034,0.9737741242657719,0.00182486112218647,0.9736361389936993,-0.00014172160065387924,0.5862179448035607,0.0031129397152759863,0.16054252433582372,0.15842231529372985,0.013294507772740216,0.13660817627463848,18.311925959083318,0.34062523033569336,2.5093518542406585e-9
65,0,local_loglinear,60,true,5,0.002833892616913407,0.0013643390426719007,0.025231684713111907,0.97816718224472,0.02183281775528001,0.9765434180023036,0.0016237666431543995,0.976428166323011,-0.0001180339560733964,0.5947955476875341,0.002729957629083361,0.15430131736995004,0.15247802105189084,0.011886835640402493,0.1318306870283198,19.865298839931604,0.3276461043608181,2.604540603345838e-9
65,0,local_loglinear,61,true,4,0.002478197484774891,0.0011499179367278993,0.022429376818839473,0.9804985518413207,0.01950144815867927,0.9790556757467069,0.00144287859534537,0.9789593744611189,-9.837107453099315e-5,0.6031708406795043,0.002392155750964171,0.14828008961978853,0.1467150056333631,0.010611014870803848,0.12719497890074372,21.55580602789997,0.3149075544315417,2.697909784579422e-9
65,0,local_loglinear,62,true,3,0.0021658132963862974,0.0009677062838615282,0.019913355570437847,0.9826095319079422,0.017390468092057798,0.9813290085762598,0.0012805259299063696,0.9812485062742328,-8.204068746326788e-5,0.611361521680815,0.0020945477994523142,0.1424721071956723,0.14113103921443193,0.009457426646734435,0.12269464783530025,23.39596835534132,0.30242883002913945,2.789445952020464e-9
65,0,local_loglinear,63,true,2,0.0018916917027214314,0.0008131368449986131,0.017658132598590212,0.9845163786769582,0.015483621323041818,0.9833812744057947,0.00113510696419727,0.9833139467261863,-6.847017662307431e-5,0.6193858830644551,0.001832632927604434,0.1368707885322733,0.1357236257778146,0.008416676691493485,0.11832394157649359,25.39949273458753,0.2902257193300813,2.8791875052406084e-9
65,0,local_loglinear,64,true,1,0.0016513308647739394,0.0006822408346029037,0.015639864749323853,0.9862349612891953,0.0137650387108047,0.9852298630570909,0.001005101017122499,0.9851735249224027,-5.7186001514318237e-5,0.6272627507640373,0.0016023604397012827,0.1314697172647264,0.13049003321350883,0.007479688134176765,0.11407776435347786,27.58138373998116,0.2783107316909339,2.9672398272930825e-9
65,0,local_loglinear,65,true,0,0.0014407236246482748,0.00057157863894055,0.013836357721843363,0.9877806018251771,0.01221939817482287,0.9868914667506683,0.000889137948570379,0.9868442957391321,-4.779985225616701e-5,0.6350570057665771,0.0014000915516192139,0.1262626490070541,0.12542732174705978,0.006637772053719626,0.10995167611192969,29.95806568040232,0.26669331181812034,6.282710084182353e-7
70,0,local_loglinear,63,true,7,0.0018919878583144101,0.0008130746929232859,0.017662672745711882,0.9845122846447453,0.015487715355254728,0.9833771117621648,0.001135171259240002,0.9833097729192067,-6.848182008632323e-5,0.6193243198588535,0.001832918913145074,0.13687116590424828,0.1357236958058035,0.008418917867985876,0.11829902077552779,25.399354803982558,0.29028706535792653,1.734730497190324e-9
70,0,local_loglinear,64,true,6,0.001651630184609521,0.0006821785664287427,0.015644408624211195,0.9862308510733169,0.013769148926683128,0.9852256795134422,0.001005169882463973,0.9851693306002965,-5.719718569723309e-5,0.6271923639006951,0.0016026500645073603,0.13147008269077992,0.1304901026489056,0.007481935563252939,0.11405004183279416,27.58123262499285,0.2783775173851145,1.7862352900796293e-9
70,0,local_loglinear,65,true,5,0.001441025527487773,0.0005715164375053257,0.013840897910686142,0.987776483638387,0.012223516361613007,0.9868873325214106,0.0008891493872186206,0.9868401543240164,-4.780733453888597e-5,0.6349309770420192,0.0014003874741801696,0.12626300219712722,0.12542739045038176,0.006640021560794462,0.10992085473168688,29.957900372663563,0.26676591528671445,1.836885828809804e-9
70,0,local_loglinear,66,true,4,0.0012566133209563168,0.00047811482152204584,0.012231575028202655,0.9891638357947221,0.010836164205277887,0.9883780625110536,0.000785771503334098,0.9883385403548414,-3.998848026105486e-5,0.6425599053271095,0.0012228766482622092,0.12124385426405425,0.12053243851226791,0.005884926075942598,0.10590763763615,32.54733561243282,0.25545889888574874,1.8868283638549995e-9
70,0,local_loglinear,67,true,3,0.0010952350937131876,0.00039940941215498943,0.010797462322206667,0.990406806227663,0.009593193772337028,0.9897130108853572,0.0006937935131994877,0.989679883478841,-3.347285023089857e-5,0.6500995584652204,0.0010672111742967825,0.11640674160226319,0.11580197022986619,0.00520887209640275,0.10200721045418382,35.369215478106725,0.24446052415184719,1.9362599550443174e-9
70,0,local_loglinear,68,true,2,0.0009540935233257805,0.00033319388951058256,0.009521114466563714,0.9915184817099407,0.008481518290059276,0.9909064117222144,0.0006120681116678324,0.9908786285291866,-2.8038946676130433e-5,0.6575711751797619,0.0009308013105965446,0.11174593617380682,0.11123257644466719,0.004604574944344186,0.09821702923538721,38.44507679574197,0.23377250967356747,1.985448354955916e-9
70,0,local_loglinear,69,true,1,0.0008307148850352277,0.00027757415987617545,0.008386551328622507,0.9925111049154117,0.007488895084588276,0.9919715614318549,0.0005395415623719543,0.9919482471827896,-2.350349338445793e-5,0.6649970442348478,0.000811344301526567,0.107255874023304,0.10682073715977136,0.004065249915841118,0.09453518294397585,41.79849143018774,0.2233944782694625,2.0347339754279895e-9
70,0,local_loglinear,70,true,0,0.000722914741960318,0.00023092764675121724,0.007379182616005555,0.9933960628521091,0.00660393714789087,0.9929207758487565,0.00047528503886170307,0.9929011999147789,-1.9715893161609922e-5,0.6724506303565363,0.0007067954395547296,0.10293114920628424,0.10256284166841312,0.0035846102426821957,0.0909603943277311,45.45525832082514,0.21332418891310442,6.812080500471222e-7
75,0,local_loglinear,68,true,7,0.0009572851470528802,0.00033255877164422594,0.009567863032734103,0.9914757450432752,0.00852425495672482,0.9908627992391967,0.0006129447145212821,0.9908349193341957,-2.8137790117170565e-5,0.6563209886053716,0.0009339099696076146,0.11174922845860773,0.11123326280690388,0.004627866247714607,0.09777880722515914,38.442837844906364,0.23473601420560367,1.1577034460432956e-9
75,0,local_loglinear,69,true,6,0.0008339121392271684,0.0002769457451674164,0.008433008655664268,0.9924685663779639,0.007531433622036121,0.9919281153241005,0.0005404499370517419,0.9919047080399968,-2.359831938912195e-5,0.6635662740855258,0.000814462636451117,0.10725903617134812,0.10682141135643505,0.004088420306927798,0.09404878046223397,41.79605396883587,0.2244371054789724,1.187485285493298e-9
75,0,local_loglinear,70,true,5,0.0007261129269603378,0.00023030704646012957,0.007425297298087492,0.9933537797442495,0.006646220255750457,0.9928775908715118,0.00047618772976225923,0.9928579265759643,-1.9805749665969368e-5,0.6707628251019535,0.0007099196794185494,0.10293418234945899,0.10256350287924171,0.003607630634256509,0.09042056291033236,45.45260730563083,0.21445139688426218,1.2175849735360888e-9
75,0,local_loglinear,71,true,4,0.0006319614022883922,0.00019125541628967752,0.006531452393549777,0.9941419163594335,0.005858083640566503,0.9937226339620785,0.00041928122929777453,0.99370610421511,-1.6634442415562095e-5,0.6779318639142408,0.0006184710464513793,0.09876941313116458,0.09845585467332243,0.003179701318382744,0.08689288707871473,49.44073305679001,0.20477537862803893,1.2483215020102906e-9
75,0,local_loglinear,72,true,3,0.000549761160580035,0.00015860725847530735,0.005739422518672455,0.994842675323632,0.00515732467636798,0.9944737389611484,0.00036893517041001686,0.9944598361196085,-1.3980294663581299e-5,0.6850960289079768,0.0005385159960685932,0.09475961957980632,0.09449472905808867,0.0027993089363653745,0.0834650490762092,53.79133410493887,0.19540412607028815,1.2800932801138993e-9
75,0,local_loglinear,73,true,2,0.00047801986593070143,0.0001313546895740531,0.005038296619166271,0.9954649518741574,0.0045350481258426,0.9951405199329281,0.0003244307261885229,0.9951288202064545,-1.1756996919455711e-5,0.6922797464918211,0.00046864107729945823,0.09089983138027101,0.09067634911452196,0.0024615825488476517,0.08013691621437262,58.538233340611654,0.1863314871491152,1.31338888272647e-9
75,0,local_loglinear,74,true,1,0.00041542614019938714,0.00010864106184523671,0.004418219797998674,0.9960168729851406,0.003983127014859367,0.9957317516120915,0.00028512013606600935,0.9957219009890803,-9.892946013737344e-6,0.6995096722998211,0.00040759999090305966,0.08718521092173535,0.08699691309857319,0.002162080610424777,0.07690894298386047,63.71845004686668,0.1775502521308311,1.3488170686089627e-9
75,0,local_loglinear,75,true,0,0.00036082878867576326,8.973959794250644e-5,0.0038703109142506705,0.9965058380642178,0.003494161935782225,0.99625539760947,0.0002504391968237423,0.9962470997940412,-8.329073610777907e-6,0.7068665361026251,0.0003542948831678499,0.08361104787012537,0.08345260759746301,0.001896765873114603,0.07378219722052642,69.37250263684096,0.1690523056393223,7.443211463711547e-7
80,0,local_loglinear,73,true,7,0.00048132111859300715,0.0001307423721400824,0.0050848323065764275,0.9954221620514259,0.004577837948574137,0.9950966797578366,0.0003254814016430769,0.9950848973667997,-1.184058874573139e-5,0.6897616735573449,0.0004718751622780868,0.09090258948503863,0.09067698999002566,0.0024848566314088494,0.07938048814522217,58.53471211526277,0.18780088485547464,9.394302797109748e-10
80,0,local_loglinear,74,true,6,0.00041871286928757916,0.00010804017614779663,0.004464241806460151,0.9959745259775135,0.0040254740224865415,0.9956883349352416,0.00028619013718217704,0.995678404837952,-9.973197411322128e-6,0.6966266792288234,0.0004108228204796779,0.08718784518908726,0.08699753825033923,0.0021851088847046896,0.07607003458110155,63.71463139677694,0.17913422299727313,9.589166978015066e-10
