experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,minus_NFA,cond_1b
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,32,2.4164647929579934,0.08524484360677229,0.42622421803386146,32.80963132544941,-7.454198141496775,0.15680058800759777
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,33,2.5730081221562733,0.0827368895858612,0.413684447929306,39.03170250966384,-8.521439189069426,0.1413219403102603
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,34,2.744148679380758,0.08023614297227631,0.40118071486138146,46.6133613265422,-9.738815487424347,0.12708150114620084
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,35,2.9311647685959734,0.07775017555424062,0.38875087777120304,55.87693315365808,-11.127133466724096,0.11402688587277729
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,36,3.135434387270208,0.07528605248810558,0.37643026244052785,67.22520379261523,-12.70990835644055,0.1021004547089008
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,37,3.3584428727504743,0.07285026418256174,0.36425132091280865,81.16223339485157,-14.513687723898101,0.09124061283838057
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,38,3.601791511113748,0.0704486757165566,0.35224337858278304,98.31970418366986,-16.568414261681312,0.0813830634911454
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,39,3.867207264308589,0.06808649405257669,0.3404324702628835,119.49030889655157,-18.907834334020492,0.07246201249199091
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,40,4.156553789629844,0.06576825243998062,0.32884126219990306,145.67010698914072,-21.569959874518617,0.06441126390350699
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,41,4.47184392955188,0.06349781081332913,0.3174890540666457,178.11231514422965,-24.597592616416136,0.05716519323366924
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,42,4.81525385019857,0.061278370510559,0.306391852552795,218.39569226382613,-28.038921175492817,0.05065958897475313
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,43,5.1891390135043975,0.05911250122478395,0.29556250612391977,268.51157216509637,-31.948202685430772,0.04483233725628513
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,44,5.596052137470457,0.05700217806985935,0.2850108903492968,330.97474559909625,-36.38654342947501,0.03962397528962319
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,45,6.038763341176626,0.05494882622907659,0.27474413114538293,408.9648769419584,-41.422792307387226,0.03497810118714382
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,46,6.5202825947640966,0.05295337113330731,0.2647668556665365,506.5070480171832,-47.13456599890122,0.030841658924496442
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,47,7.043884647015563,0.05101629184960258,0.2550814592480129,628.7024894267997,-53.609423922667816,0.02716511007470162
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,48,7.613136566826332,0.04913767577210775,0.2456883788605388,782.0237413902106,-60.94621492361341,0.023902512246160454
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,49,8.231928052250975,0.047317272870694926,0.23658636435347463,974.6926001729909,-69.2566192455671,0.021011509420141107
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,50,8.904504661683815,0.04555454807355979,0.22777274036779893,1217.1645238002138,-78.66691283224895,0.01845326432721624
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,51,9.63550414440746,0.04384873063279068,0.21924365316395342,1522.7500517752424,-89.31998393013464,0.01619233663176997
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,52,10.4299960693417,0.042198859630975215,0.21099429815487605,1908.412700559326,-101.377636242461,0.014196524548124366
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,53,11.293524991765526,0.0406038250497285,0.20301912524864255,2395.794336132907,-115.02321604727194,0.012436680712161174
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,54,12.232157417273001,0.03906240412231298,0.1953120206115649,3012.533976071897,-130.46460911552094,0.010886512129011422
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,55,13.252532893049928,0.03757329285401776,0.1878664642700888,3793.965370571351,-147.93765538941943,0.009522371905680584
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,56,14.36191958505011,0.036135132827649886,0.18067566413824945,4785.303870761352,-167.71003968835248,0.008323051173598975
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,57,15.568274764538204,0.03474653352898789,0.17373266764493944,6044.465759860827,-190.08572261466907,0.007269571153976641
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,58,16.880310675768825,0.03340609054465658,0.16703045272328293,7645.705646971548,-215.40998666380983,0.006344985726046497
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,59,18.30756631904527,0.0321124000448658,0.16056200022432898,9684.312654540532,-244.07518203495238,0.005534191974935491
terminal_rule_selected_full_path,105,0,hkt_scalar_terminal_us,60,19.860485741975925,0.030864070002172037,0.15432035001086014,12282.677802094158,-276.52726889935,0.004823752429993541
