T_report,model_T,n_buffer,terminal_rule,t,model_t,periods_to_report_end,e_W_over_e_US,Y_W_over_Y_US,Q_W_over_e_US,zeta,abs_zeta_gap,Lambda_u,Lambda_b,Lambda_u_over_Lambda_b,phi_US,hkt_scalar_phi_US_same_state,abs_log_phi_US_vs_HKT_scalar,phi_W,q_US,q_W,residual_norm
45,44,0,local_loglinear,29,28,16,2.6274251835919644,2.7332267704009428,1.206471379216329,0.9470198052854537,0.05298019471454629,1.0541767748429447,1.2181599509060637,0.8653845285743069,0.8626488223154554,0.8394307012904689,0.027283756121858183,0.7621282882304977,1.6151348105990952,2.242358043237509,1.6771241502526394e-11
45,44,0,local_loglinear,30,29,15,2.6097849971426106,2.715375572192101,1.201458930720435,0.9405140821702523,0.05948591782974766,1.0542795252192414,1.226305817710226,0.8597199083567961,0.8602668530298366,0.8342235444840012,0.030741229944631354,0.7611348275187197,1.6380854730586003,2.2475348855915875,1.0266843021012486e-9
45,44,0,local_loglinear,31,30,14,2.5905761802567406,2.6958568047857794,1.195848435873335,0.9337683369794366,0.06623166302056338,1.0543631618662683,1.2347184874456243,0.8539300031438959,0.8579281502052742,0.8289573001629837,0.03435170879743191,0.7600908580413593,1.6614583871441808,2.252994266517355,1.1423752199366578e-9
45,44,0,local_loglinear,32,31,13,2.5698992930577247,2.674776596760509,1.189674188158579,0.9268069469181207,0.07319305308187929,1.0544285308089976,1.2433969928369935,0.848022423154783,0.8556253322716965,0.8236349955782536,0.03810511914106268,0.7589978266448355,1.6852809947498353,2.25873155747673,1.899228940031828e-11
45,44,0,local_loglinear,33,32,12,2.5478479773427463,2.6522338341757057,1.1829682048966357,0.9196524270822161,0.08034757291778394,1.0544764342223647,1.252340566168575,0.8420045335179407,0.8533514999101378,0.8182593591157805,0.04199218625408427,0.7578568969495213,1.7095814878631166,2.2647436735480233,7.60249181085974e-11
45,44,0,local_loglinear,34,33,11,2.5245094100704315,2.6283206190156867,1.1757603803681382,0.912325543920276,0.08767445607972402,1.054507629420466,1.261548692712963,0.8358834149736585,0.851100199103662,0.8128328448980064,0.04600437884257799,0.7566689681606231,1.7343888705176762,2.2710289941195425,1.4833053703771022e-10
45,44,0,local_loglinear,35,34,10,2.4999647609820412,2.603122737422022,1.168078635515365,0.9048454404602444,0.0951545595397556,1.0545228187436557,1.2710211732297432,0.8296658159234659,0.8488653801147054,0.8073576556495572,0.050133849134036595,0.7554346933294166,1.7597330511941764,2.277587288225913,2.195380223198625e-10
45,44,0,local_loglinear,36,35,9,2.47428964097541,2.576720121162632,1.15994906523331,0.8972297574072698,0.10277024259273015,1.0545226504410514,1.2807581724857056,0.8233581273148743,0.84664135883081,0.8018357637036628,0.05437337626937405,0.7541544952661616,1.785644944056116,2.2844196538208528,9.580596569725434e-10
45,44,0,local_loglinear,37,36,8,2.447554536952601,2.5491872980256534,1.151396079313912,0.8894947543964217,0.11050524560357833,1.0545077153868552,1.2907602666567137,0.8169663589957007,0.8444227780118171,0.7962689302686827,0.05871631010990577,0.7528285811631135,1.8121565886219162,2.291528465348121,8.164464695654857e-10
45,44,0,local_loglinear,38,37,7,2.4198252277337158,2.5205938262784007,1.142442531688993,0.8816554407571536,0.11834455924284637,1.0544785358035,1.3010285008563147,0.8104961075867748,0.842204563458987,0.7906587229874278,0.06315650962393013,0.7514569572378271,1.8393013093817905,2.2989173224970045,1.3184312952960395e-11
