date,fa_us_musd,fl_us_musd,nfa_us_musd,gva_corporate_saar_musd,delta_fa_musd,delta_fl_musd,delta_nfa_musd,gain_us_held_row_equity_musd,gain_foreign_held_us_equity_musd,net_equity_valuation_musd,purchase_us_of_row_equity_musd,purchase_row_of_us_equity_musd,net_equity_purchases_musd,current_account_us_musd,net_financial_transactions_us_musd,delta_bond_ca_closing_musd,delta_bond_financial_account_musd,statistical_discrepancy_ca_minus_nft_musd,total_valuation_us_musd,non_equity_valuation_musd,ahp_residual_musd,gross_position_identity_error_musd,delta_position_identity_error_musd,simplified_rhs_musd,simplified_identity_gap_musd,exact_ahp_identity_error_musd,fa_us_over_gva,fl_us_over_gva,nfa_us_over_gva,delta_fa_over_gva,delta_fl_over_gva,delta_nfa_over_gva,gain_us_held_row_equity_over_gva,gain_foreign_held_us_equity_over_gva,net_equity_valuation_over_gva,purchase_us_of_row_equity_over_gva,purchase_row_of_us_equity_over_gva,net_equity_purchases_over_gva,delta_bond_ca_closing_over_gva,delta_bond_financial_account_over_gva,current_account_us_over_gva,net_financial_transactions_us_over_gva,total_valuation_us_over_gva,non_equity_valuation_over_gva,ahp_residual_over_gva,simplified_rhs_over_gva,simplified_identity_gap_over_gva,cum_delta_nfa_over_gva,cum_gain_us_held_row_equity_over_gva,cum_gain_foreign_held_us_equity_over_gva,cum_net_equity_valuation_over_gva,cum_purchase_us_of_row_equity_over_gva,cum_purchase_row_of_us_equity_over_gva,cum_net_equity_purchases_over_gva,cum_delta_bond_ca_closing_over_gva,cum_current_account_us_over_gva,cum_total_valuation_us_over_gva,cum_non_equity_valuation_over_gva,cum_ahp_residual_over_gva,cum_simplified_rhs_over_gva,cum_simplified_identity_gap_over_gva,nfa_simple_reconstruction_over_gva,nfa_exact_reconstruction_over_gva,quarter
2006-10-01,14067393.0,15418579.0,-1351186.0,8147617.0,1014297.0,797421.0,216876.0,726074.0,288904.0,437170.0,122529.0,69273.0,53256.0,-194441.75,-207798.0,-247697.75,-261054.0,13356.25,412135.0,-25035.0,-817.25,0.0,0.0,242728.25,-25852.25,0.0,1.7265653257878961,1.892403508903278,-0.1658381831153821,0.12449001959714111,0.09787168444466646,0.026618335152474644,0.08911489089386504,0.035458711424456994,0.05365617946940805,0.015038630313624216,0.008502240593783433,0.0065363897198407826,-0.030401251065188754,-0.03204053406044982,-0.02386486134534797,-0.02550414434060904,0.0505835019000034,-0.003072677569404649,-0.00010030540218078489,0.02979131812406008,-0.003172982971585434,-0.170390557140818,0.5144958335670418,0.24866534595330145,0.2658304876137403,0.4115286715121734,0.33547956414740654,0.0760491073647669,-0.7092356574934733,-0.6331865501287064,0.30117431882230106,0.03534383120856074,0.16162167416558731,-0.36735606251496605,0.19696550537414806,-0.36280368848953015,-0.1658381831153821,2006Q4
2007-01-01,14817381.0,16083332.0,-1265951.0,8172049.0,749988.0,664753.0,85235.0,255580.0,5161.0,250419.0,177660.0,98346.0,79314.0,-204526.25,-141207.0,-283840.25,-220521.0,-63319.25,253234.0,2815.0,36527.25,0.0,0.0,45892.75,39342.25,0.0,1.8131781882365121,1.9680904997020943,-0.15491231146558226,0.09177478010716773,0.08134471538288622,0.01043006472428151,0.03127489813142334,0.0006315429581981215,0.030643355173225223,0.02173995775110991,0.012034435916867361,0.00970552183424255,-0.03473305776800898,-0.026984786801939147,-0.02502753593376643,-0.017279264967696596,0.030987822026030436,0.00034446685280521445,0.004469778632017502,0.005615819239458794,0.004814245484822717,-0.15945107524440932,0.5442325419243081,0.248553453362798,0.2956790885615101,0.43203828072983896,0.3465110157807424,0.08552726494909661,-0.7418483112374877,-0.656321046288391,0.33126171906213486,0.035582630500624754,0.1656082519818469,-0.36064195772688096,0.20119088248247166,-0.3561031939480539,-0.15491231146558226,2007Q1
2007-04-01,15948405.0,16953771.0,-1005366.0,8250053.0,1131024.0,870439.0,260585.0,647711.0,319609.0,328102.0,140701.0,164093.0,-23392.0,-195064.75,-119046.0,-171672.75,-95654.0,-76018.75,392352.0,64250.0,63297.75,0.0,0.0,133037.25,127547.75,0.0,1.933127581119782,2.0549893437048223,-0.12186176258504036,0.13709293746355328,0.10550707977269964,0.03158585769085362,0.07850991987566626,0.038740235971817395,0.03976968390384886,0.017054557104057393,0.019889932828310315,-0.002835375724252923,-0.020808684501784414,-0.011594349757510648,-0.023644060226037336,-0.014429725481763571,0.04755751266082776,0.007787828756978895,0.007672405256063204,0.016125623677811524,0.015460234013042098,-0.12635761249048946,0.6175967596814227,0.28494362399853673,0.3326531356828859,0.445007929039971,0.3631246975019433,0.08188323153802769,-0.7556428425368904,-0.6737596109988627,0.37568716225216975,0.04303402656928386,0.17171483625620346,-0.34110647531597676,0.2147488628254873,-0.33661062541052766,-0.12186176258504036,2007Q2
2007-07-01,16669955.0,17308138.0,-638183.0,8180667.0,721550.0,354367.0,367183.0,355681.0,55901.0,299780.0,154943.0,93359.0,61584.0,-178241.25,170433.0,-239825.25,108849.0,-348674.25,212954.0,-86826.0,332470.25,0.0,0.0,121538.75,245644.25,0.0,2.0377256524437435,2.1157367730528573,-0.07801112060911415,0.08820185444536491,0.04331761701093566,0.04488423743442924,0.04347823961053542,0.006833305890583249,0.03664493371995217,0.018940142655849455,0.011412150133968294,0.007527992521881162,-0.029316099775238375,0.013305638770041612,-0.021788107253357215,0.020833631291922772,0.026031373725394272,-0.010613559994557901,0.040640970962392185,0.01485682646659496,0.030027410967834286,-0.08254510298487887,0.6663132724996629,0.2941937375033112,0.37211953499635175,0.4677224974442793,0.3776167640120298,0.09010573343224948,-0.7913680816001922,-0.7012623481679428,0.40490500346732117,0.03278546847096942,0.21381224171574273,-0.329142813171591,0.24659771018671217,-0.3246088307958263,-0.07801112060911415,2007Q3
2007-10-01,16908360.0,17547738.0,-639378.0,8194263.999999999,238405.0,239600.0,-1195.0,-113384.0,-257658.0,144274.0,98386.0,116786.0,-18400.0,-169378.0,-80472.0,-150978.0,-62072.0,-88906.0,56590.0,-87684.0,111593.0,0.0,0.0,-25104.0,23909.0,0.0,2.063438522361496,2.1414660303841813,-0.07802750802268514,0.02909413218807693,0.029239965907859454,-0.00014583371978252105,-0.013836996220771018,-0.031443702570481014,0.017606706349709993,0.012006691510061186,0.014252164684955234,-0.002245473174894048,-0.018424839619519216,-0.007575054940870835,-0.020670312794413264,-0.009820528115764882,0.006906050378655119,-0.010700655971054875,0.013618428695975626,-0.0030636064447032707,0.0029177727249207496,-0.08255396701888053,0.6513706417074189,0.26226187001053425,0.38910877169688457,0.47895308230244965,0.39124233732279073,0.08771074497965896,-0.808479779269987,-0.720769034290328,0.41113918223772145,0.02203041054083686,0.22707588503372605,-0.33166026259344344,0.24910629557456293,-0.3271338035972481,-0.07802750802268514,2007Q4
2008-01-01,16348984.0,17466240.0,-1117256.0,8193000.0,-559376.0,-81498.0,-477878.0,-1012226.0,-600583.0,-411643.0,122844.0,143711.0,-20867.0,-186838.75,-46329.0,-165971.75,-25462.0,-140509.75,-464975.0,-53332.0,173935.75,0.0,0.0,-598481.75,120603.75,0.0,1.9954819968265594,2.1318491395093373,-0.13636714268277797,-0.06827486879043086,-0.009947272061515928,-0.05832759672891493,-0.12354766263883803,-0.07330440620041499,-0.05024325643842304,0.014993775173928964,0.01754070548028805,-0.002546930306359087,-0.020257750518735507,-0.0031077749298181376,-0.022804680825094594,-0.005654705236177225,-0.05675271573294276,-0.006509459294519712,0.02122979982912242,-0.07304793726351763,0.01472034053460271,-0.14089430001220554,0.5279234712559502,0.18899792505797633,0.3389255461979739,0.49402074942023677,0.40884340290491883,0.08517734651531796,-0.8288622604662517,-0.7436849139509337,0.3544498962528988,0.015524350054924935,0.24834071768582935,-0.40475936775295984,0.2638650677407543,-0.4002322104235323,-0.13636714268277797,2008Q1
2008-04-01,15816196.0,17172639.0,-1356443.0,8184288.0,-532788.0,-293601.0,-239187.0,-304907.0,-182856.0,-122051.0,107717.0,87901.0,19816.0,-183807.75,-226480.0,-203623.75,-246296.0,42672.25,4659.0,126710.0,-60038.25,0.0,0.0,-305858.75,66671.75,0.0,1.932507262696523,2.0982447098635824,-0.16573744716705963,-0.06509888215077475,-0.03587373758108219,-0.029225144569692562,-0.03725516501863082,-0.022342322264319144,-0.014912842754311676,0.013161438111659804,0.01074021344312419,0.0024212246685356136,-0.024879836828811498,-0.0300937601413831,-0.022458612160275886,-0.027672535472847485,0.0005692614922642019,0.015482104246575878,-0.0073357939016808794,-0.037371454914587564,0.008146310344894998,-0.17026942355889724,0.4912302695115323,0.166856787053437,0.32437348245809533,0.5077080620818818,0.42001882142954894,0.08768924065233286,-0.8546244034911772,-0.7669351628388443,0.3553964620990855,0.031022979640990152,0.24126927718086166,-0.44256168038074906,0.2722922568218518,-0.43802970398891145,-0.16573744716705963,2008Q2
2008-07-01,13664649.0,16484822.0,-2820173.0,8185746.0,-2151547.0,-687817.0,-1463730.0,-1948793.0,-508788.0,-1440005.0,79603.0,89313.0,-9710.0,-174698.5,-163173.0,-164988.5,-153463.0,-11525.5,-1351801.0,88204.0,62769.5,0.0,0.0,-1614703.5,150973.5,0.0,1.6693223806358028,2.013844798018409,-0.3445224173826063,-0.26284067450907955,-0.0840261840521316,-0.17881449045694797,-0.23807152090963976,-0.06215536128289346,-0.1759161596267463,0.009724587105439138,0.010910795424143383,-0.001186208318704245,-0.020155585086563888,-0.01874758879642735,-0.021341793405268133,-0.019933797115131595,-0.16514084360790085,0.010775316018845443,0.007668146556221021,-0.19725795303201443,0.018443462575066464,-0.34905358656376584,0.2530712533714093,0.10467170615848574,0.14839954721292353,0.5173422190231654,0.4308548054141919,0.08648741360897345,-0.8746277675852635,-0.78814035397629,0.1901923172304638,0.04179277001754025,0.24889445018206038,-0.6397408067633664,0.29068722019960064,-0.6352096375822069,-0.3445224173826063,2008Q3
2008-10-01,11741663.0,15507367.0,-3765704.0,7872118.0,-1922986.0,-977455.0,-945531.0,-1709897.0,-1257542.0,-452355.0,4582.0,109097.0,-104515.0,-159660.0,-309518.0,-55145.0,-205003.0,149858.0,-558452.0,-106097.0,-227419.0,0.0,0.0,-612015.0,-333516.0,0.0,1.4915506855969385,1.969910384981526,-0.4783596993845875,-0.24427809644113566,-0.12416671091566463,-0.12011138552547104,-0.2172092694748732,-0.15974633510320857,-0.05746293437166465,0.0005820542832310186,0.013858659130871767,-0.01327660484764075,-0.007005103327973488,-0.026041657404017572,-0.020281708175614237,-0.03931826225165832,-0.07094050165406565,-0.013477567282401001,-0.028889175695791146,-0.07774464254727889,-0.042366742978192144,-0.4830713919684639,0.04594443325163571,-0.0509044706900989,0.09684890394173461,0.5385353725642832,0.4618788742750045,0.07665649828927869,-0.9164783543640987,-0.83982185607482,0.12682914559969757,0.029980241657962953,0.22992131850665856,-0.7429729521330855,0.2599015601646215,-0.738261259549209,-0.4783596993845875,2008Q4
2009-01-01,11050440.0,14739797.0,-3689357.0,7718811.0,-691223.0,-767570.0,76347.0,-604098.0,-498702.0,-105396.0,60078.0,28201.0,31877.0,-101839.25,18228.0,-133716.25,-13649.0,-120067.25,34790.0,140186.0,143396.25,0.0,0.0,-207235.25,283582.25,0.0,1.4316246375251318,1.909594236728947,-0.4779695992038152,-0.08955045019239362,-0.09944148133695721,0.009891031144563587,-0.07826309000181504,-0.06460865540042372,-0.013654434601391329,0.007783323105074085,0.003653541976866644,0.00412978112820744,-0.017323425848877503,-0.0017682775235719594,-0.013193644720670061,0.0023615036046354806,0.004507170858309654,0.018161605459700983,0.018577505006923994,-0.02684807932206139,0.03673911046662497,-0.48277487296942495,-0.03140613236935067,-0.1165241641491157,0.08511803177976504,0.5570148044821929,0.47470601365935766,0.08230879082283528,-0.9520043954956275,-0.8696956046727922,0.13385533082750697,0.04873729904774194,0.25306540087586027,-0.7845775728930272,0.3018026999236022,-0.7797722991274174,-0.4779695992038152,2009Q1
2009-04-01,12319031.0,15378296.0,-3059265.0,7762757.0,1268591.0,638499.0,630092.0,1189057.0,524984.0,664073.0,97542.0,81355.0,16187.0,-91032.25,-3142.0,-107219.25,-19329.0,-87890.25,698352.0,34279.0,22772.25,0.0,0.0,573040.75,57051.25,0.0,1.586940181175322,1.9810353460761427,-0.3940951649008207,0.16342016116181404,0.08225157634072534,0.0811685848210887,0.1531745744456512,0.06762855001129109,0.08554602443436012,0.012565381088188127,0.010480168321641396,0.002085212766546731,-0.013812006481717772,-0.0024899658716613184,-0.01172679371517104,-0.0004047531051145875,0.08996185247071369,0.004415828036353579,0.0029335260655460427,0.07381923071918907,0.007349354101899621,-0.39887323537243274,0.12194623636937238,-0.04823595534421598,0.17018219171358837,0.5664268506665866,0.4824988080909914,0.08392804257559525,-0.9604269784562366,-0.8764989358806414,0.22305941046460684,0.05287721875101849,0.25456629004360176,-0.706316744167053,0.30744350879462023,-0.701538673695441,-0.3940951649008207,2009Q2
2009-07-01,14013227.0,16526300.0,-2513073.0,7815593.0,1694196.0,1148004.0,546192.0,1227678.0,621917.0,605761.0,111678.0,132645.0,-20967.0,-93127.5,48629.0,-72160.5,69596.0,-141756.5,512174.0,-93587.0,127145.5,0.0,0.0,512633.5,33558.5,0.0,1.7929832067765044,2.114529249412041,-0.32154604263553643,0.21677126738815597,0.14688635910288572,0.06988490828527023,0.15708059516405218,0.07957387238562703,0.07750672277842513,0.014289126877512685,0.016971840780347698,-0.002682713902835012,-0.009232888662446983,0.00890476256887993,-0.011915602565281994,0.006222048666044918,0.06553232748941763,-0.0119743952890075,0.016268183361134593,0.06559112021314313,0.004293788072127092,-0.32629181176655436,0.2782024345433545,0.03166400809254013,0.24653842645081442,0.5768867442304122,0.49620879695245135,0.08067794727796086,-0.9631670623073643,-0.8824891150294034,0.28708378238221977,0.04054535593140533,0.2691135208806293,-0.6359506885785889,0.30965887681203463,-0.6312049194475711,-0.32154604263553643,2009Q3
2009-10-01,14267325.0,16886205.0,-2618880.0,7972185.0,254098.0,359905.0,-105807.0,278637.0,244105.0,34532.0,56894.0,132862.0,-75968.0,-103408.5,-194427.0,-27440.5,-118459.0,91018.5,37154.0,2622.0,-39552.5,0.0,0.0,-68876.5,-36930.5,0.0,1.7896379725257254,2.1181401334765813,-0.328502160950856,0.03187306867565166,0.04514508883072834,-0.013272020155076683,0.03495114576493145,0.030619585471235302,0.004331560293696145,0.007136562937262494,0.016665694536692262,-0.009529131599429768,-0.0034420300080843583,-0.014859038017808166,-0.012971161607514126,-0.024388169617237936,0.004660453815359278,0.00032889352166313253,-0.004961312362921834,-0.00863960131381798,-0.004632418841258702,-0.3331547122902943,0.30768904635303873,0.061661639813928054,0.24602740653911068,0.5726919282480274,0.5031278125131315,0.06956411573489577,-0.9476902818988772,-0.8781261661639814,0.2861052521987385,0.04007784565962782,0.25886620167494856,-0.6320987596248707,0.2989440473345764,-0.6274462082854324,-0.328502160950856,2009Q4
2010-01-01,14573551.0,17406219.0,-2832668.0,8002389.0,306226.0,520014.0,-213788.0,144110.0,245081.0,-100971.0,133798.0,100087.0,33711.0,-108680.5,-103221.0,-142391.5,-136932.0,-5459.5,-131647.0,-30676.0,26539.5,0.0,0.0,-209651.5,-4136.5,0.0,1.8211500340710756,2.175127827452527,-0.35397779338145147,0.03826682257011,0.06498234464732969,-0.02671552207721969,0.018008372249836892,0.030625979316926483,-0.01261760706708959,0.0167197570625472,0.012507140055300986,0.004212617007246211,-0.017793623879069114,-0.017111390111128066,-0.013581006871822902,-0.012898773103881853,-0.016450962331373793,-0.003833355264284203,0.003316447125977005,-0.026198613938912492,-0.000516908138307198,-0.35861278425730114,0.324536085411494,0.09205488510993405,0.23248120030155994,0.5872501324292033,0.5137359605987661,0.07351417183043714,-0.9619069692812984,-0.8883927974508612,0.2685744219632412,0.03609322166168128,0.26120559123031883,-0.6559115971493013,0.2972988128920001,-0.6512766062734516,-0.35397779338145147,2010Q1
2010-04-01,13722037.0,16927430.0,-3205393.0,8126606.0,-851514.0,-478789.0,-372725.0,-1175761.0,-693206.0,-482555.0,115431.0,69325.0,46106.0,-112248.5,61507.0,-158354.5,15401.0,-173755.5,-609778.0,-127223.0,349301.5,0.0,0.0,-594803.5,222078.5,0.0,1.688532334408731,2.082964278076235,-0.394431943667504,-0.10478101190090919,-0.058916231450128136,-0.04586478045078105,-0.14468044839383132,-0.08530080085093335,-0.059379647542897984,0.014204084706456791,0.0085306215165347,0.00567346318992209,-0.019485932995890288,0.001895133097384074,-0.0138124698059682,0.0075685962873061645,-0.07503476851221777,-0.015655120969319786,0.042982457867404913,-0.07319211734886619,0.027327336898085128,-0.3989960876656257,0.174895029979305,0.005347004641297979,0.16954802533800703,0.5924779668166513,0.5144140124425868,0.07806395437406465,-0.9666899379642621,-0.8886259835901974,0.18943443302160828,0.019886407683601247,0.30019546290296345,-0.7190779582521905,0.3200818705865647,-0.7145138142540687,-0.394431943667504,2010Q2
2010-07-01,15435720.0,18172917.0,-2737197.0,8376065.000000001,1713683.0,1245487.0,468196.0,1131229.0,518969.0,612260.0,117045.0,123989.0,-6944.0,-119480.25,-140005.0,-112536.25,-133061.0,20524.75,507566.0,-104694.0,80110.25,0.0,0.0,492779.75,-24583.75,0.0,1.842836701959691,2.1696246387772775,-0.3267879368175867,0.20459284878997475,0.14869595687234996,0.0558968919176248,0.1350549452517381,0.06195856885064764,0.07309637640109048,0.013973745428193308,0.014802774333771286,-0.0008290289055779772,-0.013435455670413253,-0.01588586048460703,-0.014264484575991231,-0.016714889390185006,0.060597189730499934,-0.012499186670590544,0.009564186763116092,0.05883189182509925,-0.002934999907474452,-0.3312161498269175,0.30474118813547885,0.0671463270640808,0.23759486107139804,0.5888063189576489,0.5138963224378034,0.07490999651984553,-0.9513350839564878,-0.8764250874366423,0.24438981789181433,0.006794956820416268,0.3008191197179105,-0.6388302263652442,0.30761407653832673,-0.6344020133559135,-0.3267879368175867,2010Q3
2010-10-01,16217340.0,18784978.0,-2567638.0,8442908.0,781620.0,612061.0,169559.0,655750.0,561623.0,94127.0,53079.0,93394.0,-40315.0,-106793.25,-48828.0,-66478.25,-8513.0,-57965.25,225563.0,131436.0,50789.25,0.0,0.0,-12666.25,182225.25,0.0,1.9208239625493966,2.224941690706567,-0.3041177281571705,0.09257710731894746,0.07249409800509493,0.020083009313852526,0.07766873688544279,0.06652008999742742,0.01114864688801536,0.006286814922062399,0.011061828460051916,-0.004775013537989517,-0.007873856969660217,-0.001008301878926076,-0.012648870507649734,-0.005783315416915594,0.026716268849548048,0.015567621961532685,0.006015610971954213,-0.0015002236196343724,0.0215832329334869,-0.3085108827432444,0.379997271082428,0.1331348156346131,0.2468624554478149,0.5904315195664811,0.5208896034399522,0.06954191612652892,-0.9516771650241836,-0.8821352488976547,0.2691712381563319,0.02230878270851702,0.3044531279980784,-0.6352727934498398,0.3267619107065954,-0.6308796388637659,-0.3041177281571705,2010Q4
2011-01-01,16913829.0,19650428.0,-2736599.0,8421071.0,696489.0,865450.0,-168961.0,432373.0,322349.0,110024.0,128907.0,82080.0,46827.0,-120973.75,-269756.0,-167800.75,-316583.0,148782.25,145072.0,35048.0,-193059.25,0.0,0.0,-10949.75,-158011.25,0.0,2.008512812681427,2.3334832350896932,-0.3249704224082661,0.08270788834341855,0.10277196332865499,-0.02006407498523644,0.051344181755503544,0.03827886025423607,0.013065321501267475,0.015307672860138575,0.009746978739402624,0.005560694120735949,-0.019926295598267727,-0.03759414924776195,-0.014365601477531777,-0.032033455127026,0.01722726242303384,0.004161940921766364,-0.022925735930738503,-0.0013002799762643017,-0.018763795008972135,-0.32937496905084873,0.4323268382370841,0.17175891285087133,0.26056792538621276,0.607270262891739,0.5319873208526564,0.07528294203908267,-0.9740712909319966,-0.8987883488929139,0.28709649877076204,0.026528573384549305,0.28231688107130315,-0.6382204235067013,0.3088454544558525,-0.6338158768641186,-0.3249704224082661,2011Q1
2011-04-01,17028882.0,19782453.0,-2753571.0,8581177.0,115053.0,132025.0,-16972.0,-72001.0,-44704.0,-27297.0,140313.0,95692.0,44621.0,-123692.0,72497.0,-168313.0,27876.0,-196189.0,-95224.0,-67927.0,201944.0,0.0,0.0,-150989.0,134017.0,0.0,1.9844459565395283,2.3053309586785122,-0.32088500213898397,0.013407601311568332,0.015385418573699156,-0.001977817262130824,-0.008390573927096481,-0.005209541767988238,-0.0031810321591082434,0.01635125344693391,0.011151384011773676,0.005199869435160235,-0.019614209099754032,0.0032485054206433453,-0.014414339664593797,0.00844837485580358,-0.011096846038719398,-0.007915813879611154,0.02353336844118237,-0.01759537182370204,0.015617554561571215,-0.3252073695717965,0.41586999079496906,0.16334472532147978,0.25252526547348925,0.612291181034956,0.5332129846523385,0.07907819638261744,-0.9755114595585198,-0.8964332631759023,0.27064305980403386,0.018117794330544633,0.30058283380007195,-0.6439079977024131,0.31870062813061656,-0.6395856302696006,-0.32088500213898397,2011Q2
2011-07-01,15124532.0,19239961.0,-4115429.0,8677911.0,-1904350.0,-542492.0,-1361858.0,-1900059.0,-923038.0,-977021.0,99871.0,72287.0,27584.0,-110739.25,-221116.0,-138323.25,-248700.0,110376.75,-1191384.0,-214363.0,-59734.75,0.0,0.0,-1087760.25,-274097.75,0.0,1.7428770587760118,2.2171189586987006,-0.4742418999226888,-0.21944797544017217,-0.06251412350276467,-0.15693385193740753,-0.21895350159733143,-0.10636638241622898,-0.11258711918110245,0.01150864534102735,0.008330000157872096,0.0031786451831552548,-0.015939694472552206,-0.028658971035771166,-0.012761049289396953,-0.025480325852615913,-0.13728926235818736,-0.024702143177084898,-0.006883540289823208,-0.1253481684704994,-0.031585683466908106,-0.4785160852652211,0.19228072286060552,0.05515751429116984,0.13712320856943566,0.6169745230159654,0.535599178189313,0.0813753448266524,-0.9805769787221833,-0.8992016338955309,0.13033689790088882,-0.006786310668546842,0.29034865072942095,-0.7620784253260952,0.2835623400608741,-0.7578042399835628,-0.4742418999226888,2011Q3
2011-10-01,15610446.0,19993462.0,-4383016.0,8811936.0,485914.0,753501.0,-267587.0,193875.0,440007.0,-246132.0,37327.0,64437.0,-27110.0,-114396.5,-17616.0,-87286.5,9494.0,-96780.5,-187940.0,58192.0,34749.5,0.0,0.0,-360528.5,92941.5,0.0,1.7715115043958558,2.2689068554288183,-0.49739535103296256,0.055142706438176585,0.08550913215892626,-0.030366425720749674,0.022001408090117767,0.04993306805678117,-0.0279316599666634,0.004235959044641268,0.007312467997951869,-0.0030765089533106005,-0.009905485014870739,0.0010774022870797065,-0.01298199396818134,-0.0019991066662308943,-0.021327889807642726,0.0066037701590206735,0.00394345805507439,-0.04091365393484474,0.010547228214095063,-0.5016045282217211,0.2113576403641606,0.10425166501436234,0.10710597534979828,0.6118266178964532,0.5347654590319313,0.07706115886452194,-0.9755683938240133,-0.8985072349594914,0.10702665112411167,-7.932422568661416e-05,0.2898760556136586,-0.791401259609693,0.28979673138797196,-0.7871920824209345,-0.49739535103296256,2011Q4
2012-01-01,16356365.0,20799727.0,-4443362.0,9063187.0,745919.0,806265.0,-60346.0,813177.0,722345.0,90832.0,107558.0,101403.0,6155.0,-118964.75,-172563.0,-125119.75,-178718.0,53598.25,137919.0,47087.0,-79300.25,0.0,0.0,-28132.75,-32213.25,0.0,1.8047034668930477,2.2949683152295104,-0.49026484833646267,0.0823020643841951,0.08896042859978505,-0.006658364215589946,0.08972307423426219,0.07970099259785768,0.0100220816364045,0.011867569321917334,0.01118844839017445,0.0006791209317428847,-0.013805270706650982,-0.019719112051864315,-0.013126149774908098,-0.019039991120121433,0.01521749468481672,0.00519541304841222,-0.00874970912549857,-0.0031040681385035972,-0.003554296077086349,-0.4943573380975147,0.2952214270763695,0.18106257765618208,0.1141588494201874,0.6067330399339659,0.5311290608921564,0.07560397904180946,-0.9623288143563627,-0.8867248353145533,0.11927713728073801,0.005118287860550599,0.27309035993630054,-0.7725659858943659,0.27820864779685117,-0.7684734961333138,-0.49026484833646267,2012Q1
2012-04-01,15625876.0,20661176.0,-5035300.0,9155200.0,-730489.0,-138551.0,-591938.0,-777933.0,-318591.0,-459342.0,145796.0,101201.0,44595.0,-113330.0,-29715.0,-157925.0,-74310.0,-83615.0,-477669.0,-18327.0,-939.0,0.0,0.0,-572672.0,-19266.0,0.0,1.7067760398462075,2.2567694861936385,-0.549993446347431,-0.07978951852499126,-0.015133585284865431,-0.06465593324012583,-0.08497171006641034,-0.03479891209367354,-0.050172797972736806,0.01592493883257602,0.011053936560643131,0.00487100227193289,-0.0172497596994058,-0.008116698706745893,-0.012378757427472912,-0.0032456964348130026,-0.05217461114994757,-0.0020018131772107654,-0.00010256466270534778,-0.06255155540020972,-0.0021043778399161134,-0.5540448051380636,0.20728263718979378,0.14444392257951766,0.06283871461027613,0.616560096994058,0.5368449624257253,0.07971513456833275,-0.9699068289059769,-0.8901916943376442,0.06590374868926949,0.003065034078993359,0.27024314051031106,-0.8273529797273681,0.27330817458930445,-0.8233016209367354,-0.549993446347431,2012Q2
2012-07-01,16562634.0,21385780.0,-4823146.0,9150165.0,936758.0,724604.0,212154.0,610188.0,311603.0,298585.0,129995.0,68878.0,61117.0,-101107.5,-27472.0,-162224.5,-88589.0,-73635.5,276710.0,-21875.0,36551.5,0.0,0.0,197477.5,14676.5,0.0,1.810091293435692,2.3372015695891823,-0.5271102761534902,0.10237607737128238,0.07919026596788145,0.02318581140340092,0.06668601058013708,0.0340543585826048,0.032631651997532284,0.014206847636080879,0.007527514531158728,0.006679333104922152,-0.017729133846220258,-0.009681683335764983,-0.011049800741298108,-0.003002350230842832,0.030240984725412055,-0.0023906672721202295,0.003994627419286975,0.02158185125623418,0.0016039601471667451,-0.5311638642581855,0.2740827077981654,0.17857776335180842,0.09550494444635697,0.6311062150245378,0.5446678830381747,0.08643833198636308,-0.9881696668857884,-0.9017313348994254,0.0961809978290009,0.0006760533826439195,0.2743864728122389,-0.8062263904530683,0.2750625261948828,-0.802172802348373,-0.5271102761534902,2012Q3
2012-10-01,17078394.0,21386714.0,-4308320.0,9327426.0,515760.0,934.0,514826.0,372883.0,-160964.0,533847.0,44012.0,179003.0,-134991.0,-90077.5,-91921.0,44913.5,43070.0,1843.5,578729.0,44882.0,26174.5,0.0,0.0,443769.5,71056.5,0.0,1.8309868124389301,2.2928848752056568,-0.46189806276672685,0.055294997783954546,0.00010013480675161614,0.05519486297720293,0.039977052618803945,-0.017257065346859893,0.05723411796566384,0.004718557938706777,0.01919103941430358,-0.014472481475596804,0.004815208397257721,0.004617565446244226,-0.009657273078339083,-0.009854916029352578,0.06204594922543476,0.0048118312597709165,0.002806186830107256,0.047576844887324755,0.0076180180898781725,-0.4658746153547613,0.30885101634684636,0.15792695648295682,0.15092405986388957,0.6238310547840316,0.5535079023945084,0.07032315238952311,-0.9645750070812676,-0.8942518546917445,0.15639909659964069,0.005475036735751107,0.27197814273734255,-0.7433277948278549,0.27745317947309367,-0.7393512422398205,-0.46189806276672685,2012Q4
