T_report,t,s,payoff_t,all_u_probability,all_u_discount_factor,dividend_US,pv_contribution,expected_all_u_contribution,log10_pv_contribution
105,64,3,67,0.5120000000000001,1.4151977380526053,0.8233400649584166,1.1651889975772363,0.5965767667595451,0.06639637510251128
105,64,4,68,0.4096000000000001,1.5912737505878318,0.8591084142096554,1.367076668440963,0.5599546033934185,0.1357928713689606
105,64,5,69,0.3276800000000001,1.790489334646027,0.8965140060062581,1.6051987661149894,0.5259915316805598,0.2055288172282244
105,64,6,70,0.2621440000000001,2.015960370711984,0.9356346268954624,1.8862023292871453,0.4944566234086496,0.2755882768318063
105,64,7,71,0.20971520000000007,2.2712290902801984,0.9765517152998671,2.2179726639520845,0.46514258081524434,0.34595618925771937
105,64,8,72,0.1677721600000001,2.560323047994497,1.0193505141608254,2.609866615391003,0.43786295937603803,0.4166183120586161
105,64,9,73,0.13421772800000006,2.8878223083694694,1.0641202334380693,3.0729901489097844,0.4124497559530531,0.48756116803998417
105,64,10,74,0.10737418240000006,3.2589359964096496,1.1109542226896514,3.6205287066866063,0.388751309736204,0.5587719952929445
105,64,11,75,0.08589934592000005,3.679589522751142,1.159950153958618,4.268140433419704,0.36663047152545813,0.6302387004562472
105,64,12,76,0.06871947673600004,4.156523977938877,1.211210215203988,5.034424301819884,0.34596300368806476,0.7019498151403514
105,64,13,77,0.054975581388800036,4.6974094003131315,1.2648413145319972,5.941477480787022,0.3266361788147295,0.7738944554129377
105,64,14,78,0.043980465111040035,5.3109738613542765,1.320955295507326,7.015559046456922,0.30854754987713995,0.846062284219335
105,64,15,79,0.03518437208883203,6.0071505853811065,1.3796691638519434,8.287880425265465,0.29160386871028754,0.9184434765925187
105,64,16,80,0.028147497671065624,6.797245631956695,1.4411053258702644,9.795546881461185,0.27572013303274284,0.9910286874946905
105,64,17,81,0.022517998136852502,7.694129024636875,1.5053918389725593,11.58267904169025,0.2608187450805416,1.063809022125107
105,64,18,82,0.018014398509482003,8.712452614971859,1.5726626747035128,13.701749032689259,0.24682876735177386,1.1367760085259149
105,64,19,83,0.014411518807585602,9.868898432983624,1.6430579947189556,16.215172469383116,0.23368526301075906,1.2099215723184606
105,64,20,84,0.011529215046068483,11.182461802724546,1.7167244401908095,19.19720547823741,0.22132871024216305,1.283238013406078
105,64,21,85,0.009223372036854787,12.674774103143841,1.7938154351580053,22.736205423360385,0.20970448132600833,1.3567179844850852
105,64,22,86,0.00737869762948383,14.370470740805914,1.8744915043794437,26.937325317574054,0.19876237846541842,1.4303544712130332
105,64,23,87,0.005902958103587064,16.297610683952986,1.9589206062838995,31.925725401988135,0.18845621947456123,1.5041407738916472
105,64,24,88,0.004722366482869652,18.488154800597126,2.047278481651232,37.85040148869942,0.1787434673533937,1.5780704905309908
105,64,25,89,0.0037778931862957215,20.978511262301186,2.1397490186992436,44.888748887279995,0.16958489856259473,1.652137501170812
105,64,26,90,0.0030223145490365774,23.810157437785872,2.2365246352913304,53.25200367977322,0.16094430548672795,1.726335953344537
105,64,27,91,0.002417851639229262,27.030349026707217,2.3378066790215826,63.19173049092066,0.15278822915320625,1.8006602485807521
105,64,28,92,0.0019342813113834097,30.692928696959264,2.443805845976449,75.00755857976736,0.14508571877334034,1.8751050298461087
105,64,29,93,0.0015474250491067279,34.85924821499656,2.5547426190156792,89.05640708169796,0.1378081151016652,1.9496651698422691
105,64,30,94,0.0012379400392853823,39.599220027984856,2.6708477264598627,105.76348678132716,0.13092885498103515,2.024335760077726
105,64,31,95,0.0009903520314283058,44.99251650334497,2.792362622118102,125.63542135897232,0.1244232947622094,2.099112100643003
105,64,32,96,0.0007922816251426448,51.129937594573015,2.9195399876366603,149.27589737272297,0.11826855056508762,2.17398969062488
105,64,33,97,0.0006338253001141158,58.11497062670936,3.052644258198785,177.4043313990153,0.11244335359052493,2.2489642191018357
105,64,34,98,0.0005070602400912927,66.0655692314042,3.191952172656463,210.8781372459666,0.10692791890194439,2.324031556668796
105,64,35,99,0.00040564819207303417,75.11618226839288,3.337753349228909,250.71928894761757,0.10170382627943772,2.399187747445495
105,64,36,100,0.00032451855365842736,85.42006791323273,3.490350887954501,298.14600989008574,0.09675391190856181,2.474429001525751
105,64,37,101,0.00025961484292674194,97.15193304680945,3.650062001143847,354.6105791518301,0.09206216980666336,2.5497516878320976
105,64,38,102,0.00020769187434139353,110.51094373569711,3.817218673138188,421.84443801402665,0.087613662011625,2.625152327342144
105,64,39,103,0.00016615349947311485,125.72415904322041,3.9921683507403474,501.9120086557904,0.08339443666573988,2.700627586657459
105,64,40,104,0.00013292279957849188,143.0504477709896,4.175274665749864,597.2749105023872,0.07939145322197048,2.7761742718888422
105,64,41,105,0.00010633823966279351,162.7849561280688,4.366918191101384,710.8685861533041,0.07559251408312123,2.8517893228346303
105,65,1,66,0.8,1.122738568979837,0.7891346805604853,0.8859919419848401,0.7087935535878721,-0.05257022796332514
105,65,2,67,0.6400000000000001,1.2615100042640852,0.8233400649584166,1.0386517288564843,0.6647371064681501,0.016469948335564907
105,65,3,68,0.5120000000000001,1.4184645028133616,0.8591084142096554,1.2186147896246744,0.6239307722878334,0.08586644460201423
105,65,4,69,0.4096000000000001,1.5960456602285413,0.8965140060062581,1.4308772886203927,0.586087337418913,0.155602390461278
105,65,5,70,0.3276800000000001,1.7970309784077454,0.9356346268954624,1.6813644090021185,0.5509494895418143,0.2256618500648599
105,65,6,71,0.2621440000000001,2.024578009364783,0.9765517152998671,1.9771051278035692,0.518286246622939,0.29602976249077295
105,65,7,72,0.20971520000000007,2.282276923108616,1.0193505141608254,2.3264401550281546,0.4878898623997606,0.36669188529166963
105,65,8,73,0.1677721600000001,2.5742103980169535,1.0641202334380693,2.7392693696565056,0.4595731389691106,0.4376347412730377
105,65,9,74,0.13421772800000006,2.905021858206431,1.1109542226896514,3.227346300380172,0.43316708790623243,0.5088455685259982
105,65,10,75,0.10737418240000006,3.27999322619277,1.159950153958618,3.8046286477055276,0.4085188903829989,0.5803122736893007
105,65,11,76,0.08589934592000005,3.705133523142004,1.211210215203988,4.487695571924337,0.3854901143163811,0.6520233883734049
105,65,12,77,0.06871947673600004,4.187279836083866,1.2648413145319972,5.296244532185643,0.3639551529176987,0.7239680286459912
105,65,13,78,0.054975581388800036,4.734212384838077,1.320955295507326,6.253682919808225,0.3437998543376657,0.7961358574523886
105,65,14,79,0.043980465111040035,5.354785664798335,1.3796691638519434,7.38783266075869,0.32492031658269965,0.8685170498255721
105,65,15,80,0.03518437208883203,6.059077919353616,1.4411053258702644,8.731769459443417,0.30722182565495687,0.941102260727744
105,65,16,81,0.028147497671065624,6.858561512424695,1.5053918389725593,10.324822527895426,0.2906179180581024,1.0138825953581605
105,65,17,82,0.022517998136852502,7.766297132857089,1.5726626747035128,12.213765621501251,0.27502955150891834,1.0868495817589683
105,65,18,83,0.018014398509482003,8.797155174517536,1.6430579947189556,14.454236140274267,0.26038436998105763,1.159995145551514
105,65,19,84,0.014411518807585602,9.968068106051222,1.7167244401908095,17.11242613914465,0.24661605114770258,1.2333115866391313
105,65,20,85,0.011529215046068483,11.298318180543152,1.7938154351580053,20.267097543584615,0.23366372593963333,1.3067915577181386
105,65,21,86,0.009223372036854787,12.80986544711189,1.8744915043794437,24.01198395285502,0.22147146134016885,1.3804280444460866
105,65,22,87,0.00737869762948383,14.527721724385406,1.9589206062838995,28.458653448256847,0.2099877987369546,1.4542143471247009
105,65,23,88,0.005902958103587064,16.48037699200264,2.047278481651232,33.73992118522706,0.19916534117472495,1.5281440637640442
105,65,24,89,0.004722366482869652,18.700285564600005,2.1397490186992436,40.0139176862485,0.18896038372984508,1.6022110744038653
105,65,25,90,0.0037778931862957215,21.22442044897705,2.2365246352913304,47.46893920391826,0.17933258197916865,1.6764095265775905
105,65,26,91,0.0030223145490365774,24.09490546731894,2.3378066790215826,56.32923093189186,0.17024465418149795,1.7507338218138055
105,65,27,92,0.002417851639229262,27.359736078054034,2.443805845976449,66.8618829719212,0.16166211334561476,1.8251786030791621
105,65,28,93,0.0019342813113834097,31.073601364609065,2.5547426190156792,79.38505373247055,0.15355302583788558,1.8997387430753225
105,65,29,94,0.0015474250491067279,35.29882141777469,2.6708477264598627,94.27777693037625,0.1458877935961606,1.9744093333107795
105,65,30,95,0.0012379400392853823,40.106416340157274,2.792362622118102,111.99165789536188,0.1386389573746194,2.0491856738760568
105,65,31,96,0.0009903520314283058,45.577325386139485,2.9195399876366603,133.0648239943617,0.13178101875446607,2.1240632638579333
105,65,32,97,0.0007922816251426448,51.803797357667996,3.052644258198785,158.13856455677862,0.12529027892476963,2.1990377923348894
105,65,33,98,0.0006338253001141158,58.890976350415784,3.191952172656463,187.97717991157012,0.11914469247205607,2.2741051299018498
105,65,34,99,0.0005070602400912927,66.95871033831433,3.337753349228909,223.491659691757,0.1133237346217038,2.349261320678548
105,65,35,100,0.00040564819207303417,76.14361395584358,3.490350887954501,265.76793058284335,0.10780828055192206,2.424502574758804
105,65,36,101,0.00032451855365842736,86.601421254949,3.650062001143847,316.10055696774043,0.10258049555779444,2.4998252610651512
105,65,37,102,0.00025961484292674194,98.50966925306457,3.817218673138188,376.0329489574647,0.09762373497887178,2.575225900575197
105,65,38,103,0.00020769187434139353,112.07075883894325,3.9921683507403474,447.4053364802833,0.09292245292393189,2.6507011598905126
105,65,39,104,0.00016615349947311485,127.51544616364586,4.175274665749864,532.4120118588615,0.08846211893187136,2.726247845121896
105,65,40,105,0.00013292279957849188,145.10682512948986,4.366918191101384,633.6696343109365,0.08422914180048886,2.801862896067684
105,66,1,67,0.8,1.1236008445050045,0.8233400649584166,0.9251055923020821,0.7400844738416658,-0.03380869370758066
105,66,2,68,0.6400000000000001,1.263396967027001,0.8591084142096554,1.085394964859855,0.6946527775103074,0.03558780255886865
105,66,3,69,0.5120000000000001,1.4215648275793795,0.8965140060062581,1.274452778370785,0.6525198225258421,0.10532374841813241
105,66,4,70,0.4096000000000001,1.6005782896018224,0.9356346268954624,1.4975564708085785,0.6133991304431938,0.1753832080217143
105,66,5,71,0.3276800000000001,1.8032497193041044,0.9765517152998671,1.760966606500427,0.5770335376180601,0.24575112044762737
105,66,6,72,0.2621440000000001,2.032776806788048,1.0193505141608254,2.072112083173598,0.5431917499314599,0.31641324324852405
105,66,7,73,0.20971520000000007,2.2927959091634116,1.0641202334380693,2.43981051808482,0.5116653507622618,0.3873560992298921
105,66,8,74,0.1677721600000001,2.5874428281608286,1.1109542226896514,2.8745305359133266,0.48226619699613665,0.4585669264828526
105,66,9,75,0.13421772800000006,2.9214220628165437,1.159950153958618,3.388703971542153,0.4548241479249646,0.5300336316461551
105,66,10,76,0.10737418240000006,3.3000857238819443,1.211210215203988,3.9970975398146584,0.4291850803106506,0.6017447463302593
105,66,11,77,0.08589934592000005,3.729523463230258,1.2648413145319972,4.717255359810086,0.40520914994530094,0.6736893866028456
105,66,12,78,0.06871947673600004,4.216664961585637,1.320955295507326,5.570025910386742,0.3827692659677392,0.745857215409243
105,66,13,79,0.054975581388800036,4.769396734685882,1.3796691638519434,6.580189605022259,0.36174974918463715,0.8182384077824265
105,66,14,80,0.043980465111040035,5.396695265273664,1.4411053258702644,7.777206288884717,0.34204514984965545,0.8908236186845985
105,66,15,81,0.03518437208883203,6.108778750387675,1.5053918389725593,9.196105676922594,0.3235592039050651,0.963603953315015
105,66,16,82,0.028147497671065624,6.917280075194924,1.5726626747035128,10.878548184729365,0.30620390969424494,1.0365709397158227
105,66,17,83,0.022517998136852502,7.835443991659578,1.6430579947189556,12.874088892668874,0.2898987096987912,1.1097165035083685
105,66,18,84,0.018014398509482003,8.87835189906105,1.7167244401908095,15.241683693732591,0.27456976401437255,1.1830329445959857
105,66,19,85,0.014411518807585602,10.063178101033115,1.7938154351580053,18.05148420437722,0.26014930411621673,1.256512915674993
105,66,20,86,0.011529215046068483,11.409481958699807,1.8744915043794437,21.38697700095332,0.2465750570293116,1.330149402402941
105,66,21,87,0.009223372036854787,12.939540981108227,1.9589206062838995,25.347533463747883,0.2337897313527732,1.403935705081555
105,66,22,88,0.00737869762948383,14.67873060331163,2.047278481651232,30.051449302115305,0.2217405577280717,1.4778654217208986
105,66,23,89,0.005902958103587064,16.65595721147426,2.1397490186992436,35.63956809874864,0.2103788773168513,1.5519324323607198
105,66,24,90,0.004722366482869652,18.904151897322244,2.2365246352913304,42.279601427650555,0.19965977269102486,1.6261308845344449
105,66,25,91,0.0037778931862957215,21.46083347721143,2.3378066790215826,50.171279840394845,0.18954173625676357,1.70045517977066
105,66,26,92,0.0030223145490365774,24.36875051234245,2.443805845976449,59.55249496120406,0.1799863719526745,1.7748999610360165
105,66,27,93,0.002417851639229262,27.67661343712786,2.5547426190156792,70.70662389785258,0.17095812649578976,1.849460101032177
105,66,28,94,0.0019342813113834097,31.43992946625904,2.6708477264598627,83.97126413501641,0.16242404690960222,1.924130691267634
105,66,29,95,0.0015474250491067279,35.72195473484044,2.792362622118102,99.74865119056318,0.15435356146688708,1.998907031832911
105,66,30,96,0.0012379400392853823,40.59478016111335,2.9195399876366603,118.51808396968985,0.1467182815254661,2.073784621814788
105,66,31,97,0.0009903520314283058,46.140569843199465,3.052644258198785,140.8507456018628,0.13949182203499633,2.1487591502917436
105,66,32,98,0.0007922816251426448,52.45297345037889,3.191952172656463,167.42738256722868,0.13264963875374325,2.223826487858704
105,66,33,99,0.0006338253001141158,59.63873709189092,3.337753349228909,199.05939447224134,0.12616888044190253,2.2989826786354026
105,66,34,100,0.0005070602400912927,67.8195405944151,3.490350887954501,236.7139937343829,0.12002825449592495,2.3742239327156582
105,66,35,101,0.00040564819207303417,77.13409305394964,3.650062001143847,281.54422204891523,0.11420790466275135,2.449546619022006
105,66,36,102,0.00032451855365842736,87.74052301647943,3.817218673138188,334.92476284941625,0.10868929962428435,2.524947258532052
105,66,37,103,0.00025961484292674194,99.81910476343121,3.9921683507403474,398.49467083580515,0.10345513137618129,2.6004225178473668
105,66,38,104,0.00020769187434139353,113.57536802134729,4.175274665749864,474.2083567527483,0.0984892224423305,2.6759692030787496
105,66,39,105,0.00016615349947311485,129.24364508234484,4.366918191101384,564.3964247943424,0.09377644106969467,2.751584254024538
105,67,1,68,0.8,1.124417957859032,0.8591084142096554,0.9659969286851322,0.7727975429481058,-0.01502425438908192
105,67,2,69,0.6400000000000001,1.2651866848726347,0.8965140060062581,1.134257583200943,0.7259248532486037,0.054711691470181845
105,67,3,70,0.5120000000000001,1.424507909040374,0.9356346268954624,1.3328189259846257,0.6824032901041285,0.12477115107376374
105,67,4,71,0.4096000000000001,1.604884624395699,0.9765517152998671,1.5672528328120028,0.6419467603197965,0.19513906349967677
105,67,5,72,0.3276800000000001,1.8091627616064812,1.0193505141608254,1.8441709912441855,0.6042979504108948,0.2658011863005735
105,67,6,73,0.2621440000000001,2.040578663122569,1.0641202334380693,2.1714210433507315,0.5692249979881344,0.33674404228194155
105,67,7,74,0.20971520000000007,2.302813174994284,1.1109542226896514,2.558320020825263,0.5365185948313744,0.407954869534902
105,67,8,75,0.1677721600000001,2.6000532814689707,1.159950153958618,3.015932204140542,0.5059894603022199,0.47942157469820457
105,67,9,76,0.13421772800000006,2.9370623384817556,1.211210215203988,3.557399907060016,0.4774661331130068,0.5511326893823087
105,67,10,77,0.10737418240000006,3.3192601104472086,1.2648413145319972,4.198337321371669,0.4507930373216893,0.623077329654895
105,67,11,78,0.08589934592000005,3.752813983904811,1.320955295507326,4.9572995050930055,0.42582878501702914,0.6952451584612924
105,67,12,79,0.06871947673600004,4.244742924509825,1.3796691638519434,5.856340921424923,0.40244468370794506,0.7676263508344761
105,67,13,80,0.054975581388800036,4.803035963942467,1.4411053258702644,6.921680707983908,0.3805234211090564,0.8402115617366479
105,67,14,81,0.043980465111040035,5.436787254355313,1.5053918389725593,8.184495162936516,0.3599579039650054,0.9129918963670645
105,67,15,82,0.03518437208883203,6.156350014352554,1.5726626747035128,9.681861879982696,0.34065023089798996,0.9859588827678722
105,67,16,83,0.028147497671065624,6.973512017171397,1.6430579947189556,11.457884671082175,0.322510782094624,1.059104446560418
105,67,17,84,0.022517998136852502,7.90169564439261,1.7167244401908095,13.565034031678062,0.3054574110516674,1.1324208876480353
105,67,18,85,0.018014398509482003,8.956185953621624,1.7938154351580053,16.06574460375179,0.28941472564354476,1.2059008587270426
105,67,19,86,0.014411518807585602,10.154390693544011,1.8744915043794437,19.034319087197932,0.27431344751473863,1.2795373454549905
105,67,20,87,0.011529215046068483,11.516136753002055,1.9589206062838995,22.55919759023908,0.2600898402846163,1.3533236481336046
105,67,21,88,0.009223372036854787,13.064008161882665,2.047278481651232,26.745662793938443,0.2466851983207593,1.4272533647729482
105,67,22,89,0.00737869762948383,14.82373148162944,2.1397490186992436,31.719064891277686,0.23404538892271443,1.5013203754127693
105,67,23,90,0.005902958103587064,16.824615244615945,2.2365246352913304,37.628666473881644,0.22212044168917452,1.5755188275864944
105,67,24,91,0.004722366482869652,19.10005103873509,2.3378066790215826,44.652226888008,0.21086417964142004,1.6498431228227095
105,67,25,92,0.0037778931862957215,21.688084902675524,2.443805845976449,53.00146867319201,0.20023388736411823,1.724287904088066
105,67,26,93,0.0030223145490365774,24.632068917072264,2.5547426190156792,62.9285962569759,0.19019001201790697,1.7988480440842265
105,67,27,94,0.002417851639229262,27.981404268265496,2.6708477264598627,74.7340699730512,0.18069589359061622,1.8735186343196835
105,67,28,95,0.0019342813113834097,31.79238864899353,2.792362622118102,88.77587773130134,0.1717175211973148,1.9482949748849605
105,67,29,96,0.0015474250491067279,36.12918267162494,2.9195399876366603,105.48059353043857,0.1632233126236457,2.0231725648668375
105,67,30,97,0.0012379400392853823,41.06491203602327,3.052644258198785,125.35656794020458,0.15518391464057757,2.098147093343793
105,67,31,98,0.0009903520314283058,46.68292455181158,3.191952172656463,149.0096624491127,0.1475720219089249,2.1732144309107535
105,67,32,99,0.0007922816251426448,53.0782238047929,3.337753349228909,177.16201927556915,0.14036221254520048,2.248370621687452
105,67,33,100,0.0006338253001141158,60.3591043261387,3.490350887954501,210.67445338087646,0.13353079864051132,2.323611875767708
105,67,34,101,0.0005070602400912927,68.64901662469879,3.650062001143847,250.57316699770539,0.12705569021829208,2.3989345620740554
105,67,35,102,0.00040564819207303417,78.08869443768798,3.817218673138188,298.08162256852466,0.12091627128511857,2.4743352015841014
105,67,36,103,0.00032451855365842736,88.8385811132119,3.9921683507403474,354.6585718448437,0.11509328677765213,2.5498104608994163
105,67,37,104,0.00025961484292674194,101.08159723872603,4.175274665749864,422.043432124384,0.10956873933923503,2.625357146130799
105,67,38,105,0.00020769187434139353,115.02629756324397,4.366918191101384,502.3104312839707,0.10432579497460162,2.7009721970765876
105,68,1,69,0.8,1.1251925283029416,0.8965140060062581,1.00875086107718,0.807000688861744,0.003783918447260115
105,68,2,70,0.6400000000000001,1.266884701621747,0.9356346268954624,1.1853411951214325,0.7586183648777169,0.07384337805084201
105,68,3,71,0.5120000000000001,1.4273025552273355,0.9765517152998671,1.3938347585591377,0.7136433963822787,0.14421129047675507
105,68,4,72,0.4096000000000001,1.6089771147476597,1.0193505141608254,1.6401116491910284,0.6717897315086453,0.21487341327765175
105,68,5,73,0.3276800000000001,1.8147866181432828,1.0641202334380693,1.9311511597389144,0.6327996120232476,0.2858162692590198
105,68,6,74,0.2621440000000001,2.0480046222127193,1.1109542226896514,2.2752393831351445,0.5964403528525796,0.3570270965119803
105,68,7,75,0.20971520000000007,2.3123548172599877,1.159950153958618,2.6822163262876746,0.5625015333106851,0.42849380167528284
105,68,8,76,0.1677721600000001,2.6120734891802346,1.211210215203988,3.163770092958624,0.5307925422390694,0.500204916359387
105,68,9,77,0.13421772800000006,2.951980700101326,1.2648413145319972,3.7337871491892463,0.5011404279997779,0.5721495566319733
105,68,10,78,0.10737418240000006,3.337561409149337,1.320955295507326,4.4087694174967105,0.4733880115938338,0.6443173854383707
105,68,11,79,0.08589934592000005,3.7750579264956805,1.3796691638519434,5.2083310129409455,0.44739222734647854,0.7166985778115542
105,68,12,80,0.06871947673600004,4.271575289572724,1.4411053258702644,6.15578989965907,0.4230226608013255,0.7892837887137262
105,68,13,81,0.054975581388800036,4.835201373613175,1.5053918389725593,7.2788726876261824,0.40016025785730686,0.8620641233441427
105,68,14,82,0.043980465111040035,5.4751438033546345,1.5726626747035128,8.610554298170062,0.3786961828973842,0.9350311097449504
105,68,15,83,0.03518437208883203,6.201886023280378,1.6430579947189556,10.190058412886575,0.3585308068059344,1.0081766735374962
105,68,16,84,0.028147497671065624,7.027365215189173,1.7167244401908095,12.064049615062002,0.33957280844357784,1.0814931146251134
105,68,17,85,0.022517998136852502,7.965175129962177,1.7938154351580053,14.288054091862824,0.3217383754198148,1.1549730857041207
105,68,18,86,0.018014398509482003,9.030797331695638,1.8744915043794437,16.928152876036027,0.3049504919383469,1.2286095724320687
105,68,19,87,0.014411518807585602,10.241864844394295,1.9589206062838995,20.063000090458633,0.28913830314023625,1.3023958751106828
105,68,20,88,0.011529215046068483,11.618462752727119,2.047278481651232,23.786228783524567,0.2742365467802387,1.3763255917500261
105,68,21,89,0.009223372036854787,13.183470948698487,2.1397490186992436,28.20931902552758,0.2601850442787668,1.4503926023898472
105,68,22,90,0.00737869762948383,14.962954946620684,2.2365246352913304,33.46501735487144,0.24692824422702514,1.5245910545635724
105,68,23,91,0.005902958103587064,16.98661152219844,2.3378066790215826,39.711413870540476,0.23441481231200664,1.5989153497997874
105,68,24,92,0.004722366482869652,19.288276882353504,2.443805845976449,47.13680380390789,0.22259726239317731,1.673360131065144
105,68,25,93,0.0037778931862957215,21.906506157170746,2.5547426190156792,55.9654849134535,0.21143162412227198,1.7479202710613044
105,68,26,94,0.0030223145490365774,24.885234242917967,2.6708477264598627,66.46467130011858,0.20087714306728224,1.8225908612967614
105,68,27,95,0.002417851639229262,28.27452943701501,2.792362622118102,78.95273915789872,0.19089600979456575,1.8973672018620387
105,68,28,96,0.0019342813113834097,32.13145291668707,2.9195399876366603,93.80906165113248,0.18145311479019965,1.9722447918439152
105,68,29,97,0.0015474250491067279,36.52103895086629,3.052644258198785,111.48573985681618,0.17251582647263367,2.0472193203208713
105,68,30,98,0.0012379400392853823,41.51741283170094,3.191952172656463,132.52159609122307,0.16405378987133026,2.122286657887831
105,68,31,99,0.0009903520314283058,47.2050659043701,3.337753349228909,157.55886682288266,0.15603874382758373,2.19744284866453
105,68,32,100,0.0007922816251426448,53.68030980318606,3.490350887954501,187.36311698722315,0.14844435481842863,2.272684102744786
105,68,33,101,0.0006338253001141158,61.05293511623659,3.650062001143847,222.84699852607596,0.14124606572032003,2.348006789051133
105,68,34,102,0.0005070602400912927,69.44810325368164,3.817218673138188,265.09859655398265,0.13442095801652718,2.4234074285611795
105,68,35,103,0.00040564819207303417,79.00850434865565,3.9921683507403474,315.41525050003435,0.12794762611760213,2.4988826878764945
105,68,36,104,0.00032451855365842736,89.89681864490338,4.175274665749864,375.34390941957486,0.1218060626093402,2.5744293731078773
105,68,37,105,0.00025961484292674194,102.298524102427,4.366918191101384,446.72928582571166,0.11597755337041774,2.650044424053666
105,69,1,70,0.8,1.1259270478204393,0.9356346268954624,1.0534563332989861,0.8427650666391889,0.022616538425059264
105,69,2,71,0.6400000000000001,1.2684962967004838,0.9765517152998671,1.2387522343943864,0.7928014300124074,0.09298445085097233
105,69,3,72,0.5120000000000001,1.4299571622417193,1.0193505141608254,1.4576275685590514,0.7463053151022345,0.163646573651869
105,69,4,73,0.4096000000000001,1.6128676404209805,1.0641202334380693,1.7162850900294817,0.7029903728760758,0.23458942963323703
105,69,5,74,0.3276800000000001,1.8201370616116674,1.1109542226896514,2.0220889544714162,0.6625981086011938,0.3058002568861975
105,69,6,75,0.2621440000000001,2.055074806395639,1.159950153958618,2.3837843380750985,0.6248947615203588,0.37726696204950005
105,69,7,76,0.20971520000000007,2.321445817916924,1.211210215203988,2.8117588887035563,0.5896685776962443,0.44897807673360424
105,69,8,77,0.1677721600000001,2.6235338627369096,1.2648413145319972,3.3183540196633605,0.5567274215236048,0.5209227170061905
105,69,9,78,0.13421772800000006,2.96621362584337,1.320955295507326,3.9182355966637856,0.525896679552938,0.5930905458125879
105,69,10,79,0.10737418240000006,3.3550328779638865,1.3796691638519434,4.628835405436215,0.4970174171228864,0.6654717381857715
105,69,11,80,0.08589934592000005,3.7963061272858587,1.4411053258702644,5.470876978665569,0.46994475407615843,0.7380569490879434
105,69,12,81,0.06871947673600004,4.297221366112171,1.5053918389725593,6.469001974803775,0.44454643071266636,0.81083728371836
105,69,13,82,0.054975581388800036,4.86596174933054,1.5726626747035128,7.652516419707151,0.42070153926073917,0.8838042701191677
105,69,14,83,0.043980465111040035,5.511844299778901,1.6430579947189556,9.056279842397828,0.3982993996443928,0.9569498339117135
105,69,15,84,0.03518437208883203,6.245478030135976,1.7167244401908095,10.721764775009184,0.3772385612928556,1.0302662749993308
105,69,16,85,0.028147497671065624,7.07894420697546,1.7938154351580053,12.698319383094923,0.3574259152621118,1.103746246078338
105,69,17,86,0.022517998136852502,8.026001865935099,1.8744915043794437,15.044672311828908,0.33877590308731975,1.177382732806286
105,69,18,87,0.018014398509482003,9.102322124233682,1.9589206062838995,17.830726374195198,0.3212098106182834,1.2511690354849
105,69,19,88,0.014411518807585602,10.325755335622905,2.047278481651232,21.139696705416167,0.3046551366567605,1.3250987521242437
105,69,20,89,0.011529215046068483,11.71663570196499,2.1397490186992436,25.070659745736112,0.28904502755540423,1.3991657627640648
105,69,21,90,0.009223372036854787,13.29812860487831,2.2365246352913304,29.741592228082677,0.27431777008803543,1.47336421493779
105,69,22,91,0.00737869762948383,15.096626661588582,2.3378066790215826,35.292994640157076,0.26041633588871255,1.547688510174005
105,69,23,92,0.005902958103587064,17.142201354149442,2.443805845976449,41.8922118821758,0.24728797160707594,1.6221332914393616
105,69,24,93,0.004722366482869652,19.469118045256657,2.5547426190156792,49.73858562486442,0.23488382966020202,1.696693431435522
105,69,25,94,0.0037778931862957215,22.116423293754753,2.6708477264598627,59.06959887154884,0.22315863509404582,1.771364021670979
105,69,26,95,0.0030223145490365774,25.128614637763153,2.792362622118102,70.16820426009966,0.21207038461506955,1.8461403622362562
105,69,27,96,0.002417851639229262,28.55640444497883,2.9195399876366603,83.37156468024097,0.20158007432722905,1.9210179522181328
105,69,28,97,0.0019342813113834097,32.457591063059,3.052644258198785,99.08147899361127,0.19165145312157017,1.9959924806950888
105,69,29,98,0.0015474250491067279,36.89805236648622,3.191952172656463,117.7768184179977,0.18225079902410427,2.071059818262049
105,69,30,99,0.0012379400392853823,41.952878922477936,3.337753349228909,140.02836213329562,0.1733467161203597,2.1462160090387474
105,69,31,100,0.0009903520314283058,47.70766642411748,3.490350887954501,166.51649586565554,0.16490994994687505,2.2214572631190035
105,69,32,101,0.0007922816251426448,54.25998980665025,3.650062001143847,198.05232697570653,0.15691321947959525,2.2967799494253507
105,69,33,102,0.0006338253001141158,61.721084620448,3.817218673138188,235.6028767395162,0.1493310640571729,2.3721805889353966
105,69,34,103,0.0005070602400912927,70.21776483693803,3.9921683507403474,280.32113844175234,0.14213970376093943,2.4476558482507116
105,69,35,104,0.00040564819207303417,79.894610374359,4.175274665749864,333.58194262601756,0.13531691193445464,2.5232025334820953
105,69,36,105,0.00032451855365842736,90.91646232020187,4.366918191101384,397.02475317667296,0.12884189866748802,2.5988175844278834
105,70,1,71,0.8,1.126623877769016,0.9765517152998671,1.1002064803331204,0.8801651842664964,0.04147419866194439
105,70,2,72,0.6400000000000001,1.270026477301366,1.0193505141608254,1.2946021426350094,0.8285453712864062,0.11213632146284105
105,70,3,73,0.5120000000000001,1.4324797006548133,1.0641202334380693,1.5243306334560955,0.7804572843295211,0.1830791774442091
