experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,minus_NFA,cond_1b
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,44,5.528026409679591,0.05736444267887527,0.28682221339437636,325.806193035922,-39.643759091229754,0.040109981375087096
terminal_rule_baseline_buffer,45,5,asymptotic_hkt,45,5.959318037261316,0.055326593215723446,0.2766329660786172,402.03825835226115,-45.76887347438702,0.035441336303079
terminal_rule_baseline_buffer,45,5,tail_regression,1,0.8815629147058959,0.13062197633972394,0.6531098816986197,0.9427240074603835,0.10250195465729484,0.0
terminal_rule_baseline_buffer,45,5,tail_regression,2,0.8882729397225347,0.13071164599730153,0.6535582299865076,1.0157165377837378,0.08157216299181247,1.0729729854743324
terminal_rule_baseline_buffer,45,5,tail_regression,3,0.8963424365805275,0.1306717901039824,0.6533589505199119,1.0960013117663343,0.05778505975333936,1.0394923172019395
terminal_rule_baseline_buffer,45,5,tail_regression,4,0.9057827135220805,0.13050779756143172,0.6525389878071586,1.184510094975295,0.0307837085030771,1.0057379310774088
terminal_rule_baseline_buffer,45,5,tail_regression,5,0.9166215586627087,0.13022411559622826,0.6511205779811413,1.2823235236087853,0.00016372856735102914,0.9716865643752719
terminal_rule_baseline_buffer,45,5,tail_regression,6,0.9289034691845746,0.12982432163233953,0.6491216081616976,1.3906991949451124,-0.03453244796981969,0.937296880418187
terminal_rule_baseline_buffer,45,5,tail_regression,7,0.9426899615119753,0.12931121234478513,0.6465560617239257,1.51110539299057,-0.07382238715762135,0.9025269139699165
terminal_rule_baseline_buffer,45,5,tail_regression,8,0.9580600027616495,0.12868690453605566,0.6434345226802782,1.6452617319719312,-0.11829165965985533,0.8673540765871413
terminal_rule_baseline_buffer,45,5,tail_regression,9,0.9751105785705304,0.12795294502101623,0.6397647251050812,1.7951882740878706,-0.16860321483627105,0.8317912233951579
terminal_rule_baseline_buffer,45,5,tail_regression,10,0.9939573427343089,0.12711043201057562,0.6355521600528782,1.963264907323174,-0.2255084589742853,0.7958937145699079
terminal_rule_baseline_buffer,45,5,tail_regression,11,1.0147353064313835,0.12616014864671116,0.6308007432335556,2.152303172617713,-0.2898604384899435,0.7597564302198228
terminal_rule_baseline_buffer,45,5,tail_regression,12,1.037599584605552,0.1251027042865256,0.625513521432628,2.36563334920891,-0.36262948234012526,0.7235038645372875
terminal_rule_baseline_buffer,45,5,tail_regression,13,1.0627262584341637,0.1239386763635966,0.6196933818179828,2.607210390779662,-0.4449215965189448,0.6872779771409491
terminal_rule_baseline_buffer,45,5,tail_regression,14,1.0903134172110744,0.12266874612745368,0.6133437306372683,2.8817432354535586,-0.5379998870919067,0.6512274972095372
terminal_rule_baseline_buffer,45,5,tail_regression,15,1.1205824250360255,0.12129382361182575,0.6064691180591287,3.1948531302019494,-0.6433093192294614,0.6155002003689026
terminal_rule_baseline_buffer,45,5,tail_regression,16,1.1537794433313942,0.11981515875191859,0.5990757937595929,3.553268014978967,-0.7625051505003131,0.5802381645280711
terminal_rule_baseline_buffer,45,5,tail_regression,17,1.1901771892511988,0.11823443888440945,0.5911721944220472,3.965061640638752,-0.8974855462009916,0.5455752403253094
terminal_rule_baseline_buffer,45,5,tail_regression,18,1.2300769280688502,0.11655387144490101,0.5827693572245051,4.4399483259596915,-1.0504288840672604,0.5116358590521684
terminal_rule_baseline_buffer,45,5,tail_regression,19,1.2738106852127529,0.11477625121950162,0.5738812560975081,4.989646974587957,-1.2238363438955249,0.4785344703117764
terminal_rule_baseline_buffer,45,5,tail_regression,20,1.3217436582061666,0.11290501151185126,0.5645250575592563,5.628331399833885,-1.4205804631766936,0.44637527277081795
terminal_rule_baseline_buffer,45,5,tail_regression,21,1.3742768115354598,0.11094425822167166,0.5547212911083582,6.373188347680587,-1.6439604063220994,0.41525200142858343
terminal_rule_baseline_buffer,45,5,tail_regression,22,1.431849644807046,0.10889878550173629,0.5444939275086814,7.245110108728263,-1.8977647400591318,0.3852476546610268
terminal_rule_baseline_buffer,45,5,tail_regression,23,1.494943115119151,0.1067740723363007,0.5338703616815035,8.269555467785985,-2.1863426375164643,0.35643422577618794
terminal_rule_baseline_buffer,45,5,tail_regression,24,1.564082701873965,0.10457625941713511,0.5228812970856755,9.477621464814783,-2.5146845128167374,0.328872427189788
terminal_rule_baseline_buffer,45,5,tail_regression,25,1.6398416135643805,0.10231210593223027,0.5115605296611513,10.907379500590032,-2.88851314575815,0.3026114091071867
terminal_rule_baseline_buffer,45,5,tail_regression,26,1.722844131254972,0.09998892699815065,0.4999446349907532,12.605543209578572,-3.3143865262619396,0.2776885791918753
terminal_rule_baseline_buffer,45,5,tail_regression,27,1.813769100152457,0.09761451289281499,0.4880725644640749,14.629553233865131,-3.799813723391008,0.25412950387637545
terminal_rule_baseline_buffer,45,5,tail_regression,28,1.9133535818809515,0.09519703238719453,0.4759851619359726,17.05018637356657,-4.353385287437629,0.23194796642023432
terminal_rule_baseline_buffer,45,5,tail_regression,29,2.0223966991855784,0.0927449230280015,0.4637246151400075,19.95482506643309,-4.984919812233311,0.211146158307279
terminal_rule_baseline_buffer,45,5,tail_regression,30,2.141763702350205,0.09026677235590759,0.45133386177953794,23.451559122404376,-5.705628637631733,0.19171508959289346
terminal_rule_baseline_buffer,45,5,tail_regression,31,2.272390306244077,0.08777119428909216,0.43885597144546074,27.67433754108241,-6.528300944089352,0.1736351775750129
terminal_rule_baseline_buffer,45,5,tail_regression,32,2.415287351583564,0.0852667053398897,0.4263335266994485,32.789446490232976,-7.467512016456141,0.15687704476869707
terminal_rule_baseline_buffer,45,5,tail_regression,33,2.5715458665274973,0.08276160505874612,0.41380802529373056,39.00366391500462,-8.539857942040875,0.14140246692083466
terminal_rule_baseline_buffer,45,5,tail_regression,34,2.7423426080007975,0.08026386500274628,0.4013193250137313,46.574535861602534,-9.764220905379844,0.1271654929086469
