experiment,T_report,n_buffer,terminal_rule,t,q_US,d_over_q_US,phi_US,Q_US,minus_NFA,cond_1b
horizon_buffer,60,5,local_loglinear,5,0.9166218137335719,0.13022409535382204,0.6511204767691101,1.2823239501535326,0.00016409362738434297,0.9716862944062654
horizon_buffer,60,5,local_loglinear,6,0.9289038291058245,0.1298242936645898,0.6491214683229489,1.3906998457425626,-0.03453190401078121,0.9372965172766664
horizon_buffer,60,5,local_loglinear,7,0.9426904668535335,0.12931117396205005,0.6465558698102503,1.511106378846767,-0.07382157950446278,0.9025264309991748
horizon_buffer,60,5,local_loglinear,8,0.9580607100905527,0.12868685211939185,0.6434342605969592,1.645263218571858,-0.11829046236121399,0.867353439927393
horizon_buffer,60,5,local_loglinear,9,0.9751115658104711,0.1279528737841006,0.6397643689205029,1.795190507589326,-0.16860144235579977,0.8317903908646184
horizon_buffer,60,5,local_loglinear,10,0.9939587152939909,0.12711033577745717,0.6355516788872857,1.9632682494293845,-0.2255058418360565,0.7958926350388335
horizon_buffer,60,5,local_loglinear,11,1.014737207052957,0.12616001945635483,0.630800097281774,2.1523081546526552,-0.2898565847369321,0.7597550414802758
horizon_buffer,60,5,local_loglinear,12,1.0376022056897396,0.12510253196360716,0.6255126598180357,2.3656407492508795,-0.3626238234571284,0.7235020915531348
horizon_buffer,60,5,local_loglinear,13,1.0627298579815816,0.12393844802377534,0.6196922401188767,2.607221344529347,-0.4449133104210503,0.687275730318158
horizon_buffer,60,5,local_loglinear,14,1.0903183383798034,0.12266844567565795,0.6133422283782896,2.8817593924221567,-0.5379877914438875,0.6512246713573734
horizon_buffer,60,5,local_loglinear,15,1.120589125086971,0.1212934309472598,0.606467154736299,3.194876887853951,-0.6432917086998096,0.6154966718660668
horizon_buffer,60,5,local_loglinear,16,1.153788524662454,0.11981464924089072,0.5990732462044535,3.5533028362431427,-0.7624795838654546,0.580233792142724
horizon_buffer,60,5,local_loglinear,17,1.1901894421757642,0.11823378260183931,0.5911689130091966,3.965112514660167,-0.8974485350556969,0.5455698645968828
horizon_buffer,60,5,local_loglinear,18,1.2300933833456962,0.11655303245724574,0.5827651622862287,4.440022416974293,-1.050375458453682,0.5116293033322273
horizon_buffer,60,5,local_loglinear,19,1.2738326790997476,0.11477518689824752,0.5738759344912376,4.989754535947857,-1.223759444149568,0.47852654294016117
horizon_buffer,60,5,local_loglinear,20,1.3217729123370037,0.11290367192112104,0.5645183596056053,5.628487056956698,-1.4204700910703458,0.4463657706193757
horizon_buffer,60,5,local_loglinear,21,1.3743155301515664,0.11094258562969761,0.554712928148488,6.373412892503528,-1.6438024438008165,0.4152407148969857
horizon_buffer,60,5,local_loglinear,22,1.4319006320822556,0.10889671406971389,0.5444835703485694,7.245433000883205,-1.8975393103094547,0.3852343740968069
horizon_buffer,60,5,local_loglinear,23,1.4950099154736352,0.10677152803858525,0.5338576401929263,8.270018308833631,-2.1860218378137546,0.35641874915243227
horizon_buffer,60,5,local_loglinear,24,1.5641697662602945,0.10457316024333904,0.5228658012166953,9.478282807584046,-2.514229287781628,0.3288545687347633
